<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-9.18,5,20180903,142500,108600.0000000,108600.0000000,108490.0000000,108520.0000000,992
SPFB.RTS-9.18,5,20180903,143000,108510.0000000,108520.0000000,108420.0000000,108440.0000000,1390
SPFB.RTS-9.18,5,20180903,143500,108460.0000000,108570.0000000,108450.0000000,108510.0000000,1044
SPFB.RTS-9.18,5,20180903,144000,108510.0000000,108540.0000000,108480.0000000,108490.0000000,697
SPFB.RTS-9.18,5,20180903,144500,108490.0000000,108500.0000000,108400.0000000,108480.0000000,1516
SPFB.RTS-9.18,5,20180903,145000,108480.0000000,108650.0000000,108480.0000000,108530.0000000,2761
SPFB.RTS-9.18,5,20180903,145500,108540.0000000,108570.0000000,108480.0000000,108520.0000000,1002
SPFB.RTS-9.18,5,20180903,150000,108520.0000000,108600.0000000,108440.0000000,108550.0000000,2383
SPFB.RTS-9.18,5,20180903,150500,108540.0000000,108540.0000000,108420.0000000,108450.0000000,1130
SPFB.RTS-9.18,5,20180903,151000,108460.0000000,108550.0000000,108410.0000000,108540.0000000,1365
SPFB.RTS-9.18,5,20180903,151500,108530.0000000,108590.0000000,108460.0000000,108580.0000000,1757
SPFB.RTS-9.18,5,20180903,152000,108580.0000000,108580.0000000,108480.0000000,108480.0000000,1247
SPFB.RTS-9.18,5,20180903,152500,108490.0000000,108580.0000000,108470.0000000,108580.0000000,1976
SPFB.RTS-9.18,5,20180903,153000,108580.0000000,108620.0000000,108520.0000000,108560.0000000,845
SPFB.RTS-9.18,5,20180903,153500,108540.0000000,108560.0000000,108470.0000000,108560.0000000,745
SPFB.RTS-9.18,5,20180903,154000,108540.0000000,108700.0000000,108530.0000000,108690.0000000,1863
SPFB.RTS-9.18,5,20180903,154500,108690.0000000,108740.0000000,108620.0000000,108630.0000000,2379
SPFB.RTS-9.18,5,20180903,155000,108640.0000000,108680.0000000,108590.0000000,108590.0000000,923
SPFB.RTS-9.18,5,20180903,155500,108590.0000000,108600.0000000,108540.0000000,108560.0000000,670
SPFB.RTS-9.18,5,20180903,160000,108560.0000000,108640.0000000,108520.0000000,108610.0000000,1580
SPFB.RTS-9.18,5,20180903,160500,108600.0000000,108600.0000000,108530.0000000,108560.0000000,828
SPFB.RTS-9.18,5,20180903,161000,108550.0000000,108650.0000000,108550.0000000,108640.0000000,870
SPFB.RTS-9.18,5,20180903,161500,108640.0000000,108670.0000000,108610.0000000,108630.0000000,705
SPFB.RTS-9.18,5,20180903,162000,108620.0000000,108680.0000000,108610.0000000,108660.0000000,1092
SPFB.RTS-9.18,5,20180903,162500,108660.0000000,108740.0000000,108640.0000000,108740.0000000,1645
SPFB.RTS-9.18,5,20180903,163000,108740.0000000,108840.0000000,108680.0000000,108690.0000000,3057
SPFB.RTS-9.18,5,20180903,163500,108700.0000000,108770.0000000,108660.0000000,108730.0000000,1256
SPFB.RTS-9.18,5,20180903,164000,108750.0000000,108750.0000000,108620.0000000,108630.0000000,1205
SPFB.RTS-9.18,5,20180903,164500,108630.0000000,108700.0000000,108620.0000000,108640.0000000,752
SPFB.RTS-9.18,5,20180903,165000,108650.0000000,108690.0000000,108570.0000000,108600.0000000,1199
SPFB.RTS-9.18,5,20180903,165500,108600.0000000,108720.0000000,108590.0000000,108710.0000000,956
SPFB.RTS-9.18,5,20180903,170000,108710.0000000,108730.0000000,108500.0000000,108510.0000000,1679
SPFB.RTS-9.18,5,20180903,170500,108520.0000000,108560.0000000,108420.0000000,108490.0000000,2510
SPFB.RTS-9.18,5,20180903,171000,108500.0000000,108540.0000000,108410.0000000,108430.0000000,716
SPFB.RTS-9.18,5,20180903,171500,108430.0000000,108490.0000000,108350.0000000,108470.0000000,2434
SPFB.RTS-9.18,5,20180903,172000,108470.0000000,108550.0000000,108420.0000000,108490.0000000,881
SPFB.RTS-9.18,5,20180903,172500,108490.0000000,108540.0000000,108450.0000000,108510.0000000,821
SPFB.RTS-9.18,5,20180903,173000,108520.0000000,108610.0000000,108490.0000000,108540.0000000,1802
SPFB.RTS-9.18,5,20180903,173500,108540.0000000,108550.0000000,108190.0000000,108320.0000000,5694
SPFB.RTS-9.18,5,20180903,174000,108320.0000000,108320.0000000,108070.0000000,108210.0000000,5130
SPFB.RTS-9.18,5,20180903,174500,108210.0000000,108370.0000000,108170.0000000,108330.0000000,2606
SPFB.RTS-9.18,5,20180903,175000,108330.0000000,108360.0000000,108290.0000000,108290.0000000,1319
SPFB.RTS-9.18,5,20180903,175500,108290.0000000,108360.0000000,108160.0000000,108350.0000000,3019
SPFB.RTS-9.18,5,20180903,180000,108350.0000000,108400.0000000,108230.0000000,108240.0000000,2384
SPFB.RTS-9.18,5,20180903,180500,108250.0000000,108290.0000000,108150.0000000,108270.0000000,2773
SPFB.RTS-9.18,5,20180903,181000,108270.0000000,108310.0000000,108240.0000000,108270.0000000,756
SPFB.RTS-9.18,5,20180903,181500,108280.0000000,108320.0000000,108250.0000000,108300.0000000,494
SPFB.RTS-9.18,5,20180903,182000,108290.0000000,108290.0000000,108160.0000000,108200.0000000,2022
SPFB.RTS-9.18,5,20180903,182500,108200.0000000,108260.0000000,108130.0000000,108190.0000000,2120
SPFB.RTS-9.18,5,20180903,183000,108200.0000000,108360.0000000,108140.0000000,108310.0000000,2837
SPFB.RTS-9.18,5,20180903,183500,108320.0000000,108490.0000000,108290.0000000,108460.0000000,3242
SPFB.RTS-9.18,5,20180903,184000,108460.0000000,108500.0000000,108410.0000000,108480.0000000,2179
SPFB.RTS-9.18,5,20180903,190000,108480.0000000,108530.0000000,108350.0000000,108430.0000000,1696
SPFB.RTS-9.18,5,20180903,190500,108430.0000000,108510.0000000,108420.0000000,108470.0000000,512
SPFB.RTS-9.18,5,20180903,191000,108460.0000000,108470.0000000,108380.0000000,108380.0000000,487
SPFB.RTS-9.18,5,20180903,191500,108380.0000000,108460.0000000,108380.0000000,108440.0000000,313
SPFB.RTS-9.18,5,20180903,192000,108440.0000000,108500.0000000,108440.0000000,108490.0000000,445
SPFB.RTS-9.18,5,20180903,192500,108490.0000000,108560.0000000,108470.0000000,108470.0000000,667
SPFB.RTS-9.18,5,20180903,193000,108470.0000000,108600.0000000,108470.0000000,108530.0000000,821
SPFB.RTS-9.18,5,20180903,193500,108530.0000000,108550.0000000,108510.0000000,108510.0000000,227
SPFB.RTS-9.18,5,20180903,194000,108510.0000000,108550.0000000,108470.0000000,108490.0000000,337
SPFB.RTS-9.18,5,20180903,194500,108490.0000000,108580.0000000,108480.0000000,108560.0000000,320
SPFB.RTS-9.18,5,20180903,195000,108560.0000000,108620.0000000,108520.0000000,108560.0000000,697
SPFB.RTS-9.18,5,20180903,195500,108560.0000000,108580.0000000,108510.0000000,108520.0000000,162
SPFB.RTS-9.18,5,20180903,200000,108540.0000000,108600.0000000,108510.0000000,108600.0000000,357
SPFB.RTS-9.18,5,20180903,200500,108600.0000000,108610.0000000,108560.0000000,108570.0000000,171
SPFB.RTS-9.18,5,20180903,201000,108580.0000000,108760.0000000,108540.0000000,108670.0000000,2188
SPFB.RTS-9.18,5,20180903,201500,108670.0000000,108710.0000000,108640.0000000,108680.0000000,797
SPFB.RTS-9.18,5,20180903,202000,108680.0000000,108710.0000000,108650.0000000,108660.0000000,526
SPFB.RTS-9.18,5,20180903,202500,108650.0000000,108660.0000000,108590.0000000,108620.0000000,826
SPFB.RTS-9.18,5,20180903,203000,108630.0000000,108650.0000000,108600.0000000,108610.0000000,207
SPFB.RTS-9.18,5,20180903,203500,108600.0000000,108620.0000000,108580.0000000,108590.0000000,113
SPFB.RTS-9.18,5,20180903,204000,108590.0000000,108640.0000000,108570.0000000,108630.0000000,273
SPFB.RTS-9.18,5,20180903,204500,108610.0000000,108620.0000000,108550.0000000,108580.0000000,480
SPFB.RTS-9.18,5,20180903,205000,108590.0000000,108600.0000000,108550.0000000,108560.0000000,315
SPFB.RTS-9.18,5,20180903,205500,108570.0000000,108580.0000000,108560.0000000,108580.0000000,179
SPFB.RTS-9.18,5,20180903,210000,108580.0000000,108600.0000000,108560.0000000,108580.0000000,127
SPFB.RTS-9.18,5,20180903,210500,108580.0000000,108600.0000000,108580.0000000,108590.0000000,81
SPFB.RTS-9.18,5,20180903,211000,108590.0000000,108600.0000000,108580.0000000,108590.0000000,132
SPFB.RTS-9.18,5,20180903,211500,108600.0000000,108600.0000000,108580.0000000,108580.0000000,77
SPFB.RTS-9.18,5,20180903,212000,108590.0000000,108600.0000000,108580.0000000,108600.0000000,75
SPFB.RTS-9.18,5,20180903,212500,108600.0000000,108600.0000000,108580.0000000,108590.0000000,59
SPFB.RTS-9.18,5,20180903,213000,108590.0000000,108600.0000000,108560.0000000,108580.0000000,166
SPFB.RTS-9.18,5,20180903,213500,108570.0000000,108570.0000000,108530.0000000,108550.0000000,353
SPFB.RTS-9.18,5,20180903,214000,108550.0000000,108560.0000000,108540.0000000,108550.0000000,103
SPFB.RTS-9.18,5,20180903,214500,108550.0000000,108580.0000000,108530.0000000,108570.0000000,141
SPFB.RTS-9.18,5,20180903,215000,108550.0000000,108570.0000000,108530.0000000,108530.0000000,69
SPFB.RTS-9.18,5,20180903,215500,108550.0000000,108560.0000000,108540.0000000,108540.0000000,48
SPFB.RTS-9.18,5,20180903,220000,108540.0000000,108550.0000000,108500.0000000,108530.0000000,201
SPFB.RTS-9.18,5,20180903,220500,108530.0000000,108550.0000000,108530.0000000,108550.0000000,133
SPFB.RTS-9.18,5,20180903,221000,108540.0000000,108560.0000000,108530.0000000,108560.0000000,133
SPFB.RTS-9.18,5,20180903,221500,108550.0000000,108580.0000000,108530.0000000,108540.0000000,220
SPFB.RTS-9.18,5,20180903,222000,108540.0000000,108560.0000000,108540.0000000,108560.0000000,39
SPFB.RTS-9.18,5,20180903,222500,108560.0000000,108560.0000000,108540.0000000,108560.0000000,45
SPFB.RTS-9.18,5,20180903,223000,108550.0000000,108590.0000000,108550.0000000,108570.0000000,207
SPFB.RTS-9.18,5,20180903,223500,108560.0000000,108590.0000000,108560.0000000,108590.0000000,187
SPFB.RTS-9.18,5,20180903,224000,108590.0000000,108590.0000000,108570.0000000,108590.0000000,43
SPFB.RTS-9.18,5,20180903,224500,108590.0000000,108590.0000000,108530.0000000,108540.0000000,198
SPFB.RTS-9.18,5,20180903,225000,108530.0000000,108550.0000000,108520.0000000,108550.0000000,86
SPFB.RTS-9.18,5,20180903,225500,108540.0000000,108560.0000000,108540.0000000,108550.0000000,51
SPFB.RTS-9.18,5,20180903,230000,108560.0000000,108570.0000000,108530.0000000,108540.0000000,102
SPFB.RTS-9.18,5,20180903,230500,108530.0000000,108540.0000000,108520.0000000,108530.0000000,26
SPFB.RTS-9.18,5,20180903,231000,108540.0000000,108600.0000000,108530.0000000,108580.0000000,269
SPFB.RTS-9.18,5,20180903,231500,108580.0000000,108640.0000000,108570.0000000,108610.0000000,323
SPFB.RTS-9.18,5,20180903,232000,108620.0000000,108630.0000000,108610.0000000,108610.0000000,151
SPFB.RTS-9.18,5,20180903,232500,108610.0000000,108630.0000000,108600.0000000,108630.0000000,74
SPFB.RTS-9.18,5,20180903,233000,108610.0000000,108650.0000000,108600.0000000,108600.0000000,144
SPFB.RTS-9.18,5,20180903,233500,108620.0000000,108620.0000000,108570.0000000,108600.0000000,328
SPFB.RTS-9.18,5,20180903,234000,108600.0000000,108620.0000000,108590.0000000,108610.0000000,121
SPFB.RTS-9.18,5,20180903,234500,108610.0000000,108650.0000000,108580.0000000,108590.0000000,391
SPFB.RTS-9.18,5,20180904,100000,108570.0000000,108580.0000000,108360.0000000,108570.0000000,7139
SPFB.RTS-9.18,5,20180904,100500,108560.0000000,108640.0000000,108470.0000000,108530.0000000,3632
SPFB.RTS-9.18,5,20180904,101000,108530.0000000,108570.0000000,108390.0000000,108520.0000000,2775
SPFB.RTS-9.18,5,20180904,101500,108530.0000000,108590.0000000,108480.0000000,108570.0000000,1982
SPFB.RTS-9.18,5,20180904,102000,108570.0000000,108630.0000000,108460.0000000,108500.0000000,2281
SPFB.RTS-9.18,5,20180904,102500,108490.0000000,108550.0000000,108440.0000000,108520.0000000,1349
SPFB.RTS-9.18,5,20180904,103000,108530.0000000,108790.0000000,108460.0000000,108710.0000000,4726
SPFB.RTS-9.18,5,20180904,103500,108710.0000000,108810.0000000,108630.0000000,108760.0000000,3154
SPFB.RTS-9.18,5,20180904,104000,108760.0000000,108800.0000000,108710.0000000,108800.0000000,1420
SPFB.RTS-9.18,5,20180904,104500,108790.0000000,108820.0000000,108650.0000000,108720.0000000,2867
SPFB.RTS-9.18,5,20180904,105000,108710.0000000,108760.0000000,108470.0000000,108550.0000000,3840
SPFB.RTS-9.18,5,20180904,105500,108570.0000000,108580.0000000,108420.0000000,108540.0000000,3089
SPFB.RTS-9.18,5,20180904,110000,108550.0000000,108550.0000000,108310.0000000,108370.0000000,3947
SPFB.RTS-9.18,5,20180904,110500,108390.0000000,108670.0000000,108330.0000000,108650.0000000,5095
SPFB.RTS-9.18,5,20180904,111000,108630.0000000,108690.0000000,108560.0000000,108600.0000000,2116
SPFB.RTS-9.18,5,20180904,111500,108600.0000000,108640.0000000,108530.0000000,108570.0000000,1996
SPFB.RTS-9.18,5,20180904,112000,108570.0000000,108680.0000000,108540.0000000,108540.0000000,1400
SPFB.RTS-9.18,5,20180904,112500,108550.0000000,108650.0000000,108550.0000000,108640.0000000,1196
SPFB.RTS-9.18,5,20180904,113000,108630.0000000,108660.0000000,108550.0000000,108580.0000000,1965
SPFB.RTS-9.18,5,20180904,113500,108580.0000000,108580.0000000,108450.0000000,108510.0000000,3276
SPFB.RTS-9.18,5,20180904,114000,108500.0000000,108560.0000000,108480.0000000,108510.0000000,2114
SPFB.RTS-9.18,5,20180904,114500,108510.0000000,108560.0000000,108460.0000000,108510.0000000,2377
SPFB.RTS-9.18,5,20180904,115000,108510.0000000,108550.0000000,108340.0000000,108380.0000000,3896
SPFB.RTS-9.18,5,20180904,115500,108370.0000000,108380.0000000,108150.0000000,108160.0000000,7573
SPFB.RTS-9.18,5,20180904,120000,108150.0000000,108190.0000000,107660.0000000,107840.0000000,25949
SPFB.RTS-9.18,5,20180904,120500,107830.0000000,107950.0000000,107720.0000000,107920.0000000,5972
SPFB.RTS-9.18,5,20180904,121000,107920.0000000,107990.0000000,107870.0000000,107970.0000000,2301
SPFB.RTS-9.18,5,20180904,121500,107970.0000000,108050.0000000,107850.0000000,107970.0000000,4911
SPFB.RTS-9.18,5,20180904,122000,107970.0000000,108000.0000000,107890.0000000,107930.0000000,2243
SPFB.RTS-9.18,5,20180904,122500,107940.0000000,108140.0000000,107900.0000000,108140.0000000,3075
SPFB.RTS-9.18,5,20180904,123000,108120.0000000,108250.0000000,107950.0000000,108190.0000000,4453
SPFB.RTS-9.18,5,20180904,123500,108200.0000000,108270.0000000,108100.0000000,108150.0000000,2285
SPFB.RTS-9.18,5,20180904,124000,108160.0000000,108170.0000000,108030.0000000,108090.0000000,1364
SPFB.RTS-9.18,5,20180904,124500,108080.0000000,108140.0000000,108030.0000000,108100.0000000,1358
SPFB.RTS-9.18,5,20180904,125000,108100.0000000,108210.0000000,108050.0000000,108080.0000000,1687
SPFB.RTS-9.18,5,20180904,125500,108080.0000000,108090.0000000,107810.0000000,107920.0000000,3731
SPFB.RTS-9.18,5,20180904,130000,107920.0000000,107960.0000000,107760.0000000,107960.0000000,3545
SPFB.RTS-9.18,5,20180904,130500,107950.0000000,108090.0000000,107930.0000000,108040.0000000,4342
SPFB.RTS-9.18,5,20180904,131000,108030.0000000,108050.0000000,107980.0000000,108020.0000000,990
SPFB.RTS-9.18,5,20180904,131500,108020.0000000,108050.0000000,107960.0000000,107970.0000000,1231
SPFB.RTS-9.18,5,20180904,132000,107980.0000000,107990.0000000,107910.0000000,107930.0000000,1423
SPFB.RTS-9.18,5,20180904,132500,107940.0000000,107980.0000000,107860.0000000,107880.0000000,1000
SPFB.RTS-9.18,5,20180904,133000,107870.0000000,107990.0000000,107850.0000000,107980.0000000,1461
SPFB.RTS-9.18,5,20180904,133500,107980.0000000,108050.0000000,107940.0000000,107990.0000000,2911
SPFB.RTS-9.18,5,20180904,134000,107980.0000000,107990.0000000,107770.0000000,107880.0000000,3431
SPFB.RTS-9.18,5,20180904,134500,107880.0000000,108000.0000000,107860.0000000,107910.0000000,1889
SPFB.RTS-9.18,5,20180904,135000,107930.0000000,107950.0000000,107820.0000000,107900.0000000,866
SPFB.RTS-9.18,5,20180904,135500,107880.0000000,107980.0000000,107830.0000000,107910.0000000,1027
SPFB.RTS-9.18,5,20180904,140500,107900.0000000,107940.0000000,107810.0000000,107900.0000000,2108
SPFB.RTS-9.18,5,20180904,141000,107890.0000000,107910.0000000,107610.0000000,107760.0000000,5032
SPFB.RTS-9.18,5,20180904,141500,107760.0000000,107810.0000000,107720.0000000,107780.0000000,1878
SPFB.RTS-9.18,5,20180904,142000,107780.0000000,107800.0000000,107680.0000000,107730.0000000,1749
SPFB.RTS-9.18,5,20180904,142500,107720.0000000,107720.0000000,107560.0000000,107630.0000000,4945
SPFB.RTS-9.18,5,20180904,143000,107620.0000000,107650.0000000,107540.0000000,107620.0000000,2949
SPFB.RTS-9.18,5,20180904,143500,107610.0000000,107680.0000000,107570.0000000,107670.0000000,1761
SPFB.RTS-9.18,5,20180904,144000,107660.0000000,107730.0000000,107660.0000000,107680.0000000,2277
SPFB.RTS-9.18,5,20180904,144500,107680.0000000,107730.0000000,107630.0000000,107660.0000000,1268
SPFB.RTS-9.18,5,20180904,145000,107660.0000000,107680.0000000,107570.0000000,107590.0000000,1930
SPFB.RTS-9.18,5,20180904,145500,107570.0000000,107590.0000000,107480.0000000,107580.0000000,4069
SPFB.RTS-9.18,5,20180904,150000,107580.0000000,107640.0000000,107530.0000000,107640.0000000,1817
SPFB.RTS-9.18,5,20180904,150500,107630.0000000,107640.0000000,107570.0000000,107620.0000000,597
SPFB.RTS-9.18,5,20180904,151000,107620.0000000,107650.0000000,107460.0000000,107530.0000000,2394
SPFB.RTS-9.18,5,20180904,151500,107510.0000000,107630.0000000,107500.0000000,107610.0000000,1328
SPFB.RTS-9.18,5,20180904,152000,107600.0000000,107670.0000000,107590.0000000,107670.0000000,1631
SPFB.RTS-9.18,5,20180904,152500,107670.0000000,107690.0000000,107630.0000000,107690.0000000,965
SPFB.RTS-9.18,5,20180904,153000,107690.0000000,107690.0000000,107620.0000000,107690.0000000,1456
SPFB.RTS-9.18,5,20180904,153500,107670.0000000,107730.0000000,107650.0000000,107660.0000000,1262
SPFB.RTS-9.18,5,20180904,154000,107670.0000000,107800.0000000,107630.0000000,107740.0000000,1728
SPFB.RTS-9.18,5,20180904,154500,107750.0000000,107770.0000000,107630.0000000,107660.0000000,1731
SPFB.RTS-9.18,5,20180904,155000,107660.0000000,107720.0000000,107650.0000000,107710.0000000,684
SPFB.RTS-9.18,5,20180904,155500,107710.0000000,107730.0000000,107670.0000000,107720.0000000,726
SPFB.RTS-9.18,5,20180904,160000,107720.0000000,107760.0000000,107660.0000000,107670.0000000,1327
SPFB.RTS-9.18,5,20180904,160500,107670.0000000,107680.0000000,107560.0000000,107600.0000000,2201
SPFB.RTS-9.18,5,20180904,161000,107590.0000000,107600.0000000,107530.0000000,107540.0000000,1292
SPFB.RTS-9.18,5,20180904,161500,107540.0000000,107660.0000000,107530.0000000,107580.0000000,2099
SPFB.RTS-9.18,5,20180904,162000,107590.0000000,107600.0000000,107400.0000000,107440.0000000,2921
SPFB.RTS-9.18,5,20180904,162500,107440.0000000,107570.0000000,107390.0000000,107470.0000000,3748
SPFB.RTS-9.18,5,20180904,163000,107450.0000000,107540.0000000,107350.0000000,107480.0000000,5010
SPFB.RTS-9.18,5,20180904,163500,107480.0000000,107520.0000000,107330.0000000,107350.0000000,3570
SPFB.RTS-9.18,5,20180904,164000,107350.0000000,107440.0000000,107300.0000000,107430.0000000,2071
SPFB.RTS-9.18,5,20180904,164500,107420.0000000,107440.0000000,107350.0000000,107370.0000000,3230
SPFB.RTS-9.18,5,20180904,165000,107380.0000000,107400.0000000,107300.0000000,107330.0000000,3209
SPFB.RTS-9.18,5,20180904,165500,107330.0000000,107500.0000000,107330.0000000,107500.0000000,2557
SPFB.RTS-9.18,5,20180904,170000,107500.0000000,107640.0000000,107390.0000000,107520.0000000,5118
SPFB.RTS-9.18,5,20180904,170500,107520.0000000,107670.0000000,107500.0000000,107630.0000000,3978
SPFB.RTS-9.18,5,20180904,171000,107630.0000000,107720.0000000,107570.0000000,107650.0000000,2036
SPFB.RTS-9.18,5,20180904,171500,107650.0000000,107700.0000000,107560.0000000,107620.0000000,3836
SPFB.RTS-9.18,5,20180904,172000,107630.0000000,107990.0000000,107610.0000000,107960.0000000,6357
SPFB.RTS-9.18,5,20180904,172500,107950.0000000,107990.0000000,107790.0000000,107840.0000000,3854
SPFB.RTS-9.18,5,20180904,173000,107850.0000000,107950.0000000,107800.0000000,107870.0000000,2103
SPFB.RTS-9.18,5,20180904,173500,107870.0000000,107870.0000000,107690.0000000,107740.0000000,3243
SPFB.RTS-9.18,5,20180904,174000,107730.0000000,107750.0000000,107640.0000000,107660.0000000,2526
SPFB.RTS-9.18,5,20180904,174500,107650.0000000,107850.0000000,107570.0000000,107820.0000000,3484
SPFB.RTS-9.18,5,20180904,175000,107830.0000000,107870.0000000,107730.0000000,107820.0000000,2322
SPFB.RTS-9.18,5,20180904,175500,107830.0000000,108050.0000000,107830.0000000,108000.0000000,4855
SPFB.RTS-9.18,5,20180904,180000,107990.0000000,108040.0000000,107860.0000000,107870.0000000,2704
SPFB.RTS-9.18,5,20180904,180500,107870.0000000,107910.0000000,107770.0000000,107880.0000000,2199
SPFB.RTS-9.18,5,20180904,181000,107890.0000000,107900.0000000,107700.0000000,107750.0000000,3242
SPFB.RTS-9.18,5,20180904,181500,107750.0000000,107780.0000000,107620.0000000,107680.0000000,3106
SPFB.RTS-9.18,5,20180904,182000,107690.0000000,108020.0000000,107680.0000000,108000.0000000,5820
SPFB.RTS-9.18,5,20180904,182500,108000.0000000,108030.0000000,107830.0000000,107840.0000000,3618
