<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-3.18,15,20171201,211500,111530.0000000,111650.0000000,111500.0000000,111570.0000000,84
SPFB.RTS-3.18,15,20171201,213000,111620.0000000,111780.0000000,111620.0000000,111750.0000000,80
SPFB.RTS-3.18,15,20171201,214500,111720.0000000,111770.0000000,111690.0000000,111690.0000000,66
SPFB.RTS-3.18,15,20171201,220000,111670.0000000,111670.0000000,111550.0000000,111610.0000000,29
SPFB.RTS-3.18,15,20171201,221500,111690.0000000,111690.0000000,111690.0000000,111690.0000000,1
SPFB.RTS-3.18,15,20171201,223000,111700.0000000,111700.0000000,111650.0000000,111690.0000000,27
SPFB.RTS-3.18,15,20171201,230000,111700.0000000,111770.0000000,111690.0000000,111770.0000000,29
SPFB.RTS-3.18,15,20171201,231500,111710.0000000,111760.0000000,111660.0000000,111760.0000000,20
SPFB.RTS-3.18,15,20171201,233000,111750.0000000,111770.0000000,111660.0000000,111680.0000000,68
SPFB.RTS-3.18,15,20171204,100000,111940.0000000,112510.0000000,111880.0000000,112080.0000000,179
SPFB.RTS-3.18,15,20171204,101500,112100.0000000,112170.0000000,111430.0000000,111500.0000000,118
SPFB.RTS-3.18,15,20171204,103000,111420.0000000,111630.0000000,111250.0000000,111520.0000000,165
SPFB.RTS-3.18,15,20171204,104500,111400.0000000,111660.0000000,111400.0000000,111600.0000000,49
SPFB.RTS-3.18,15,20171204,110000,111670.0000000,112000.0000000,111500.0000000,111960.0000000,85
SPFB.RTS-3.18,15,20171204,111500,111860.0000000,112580.0000000,111830.0000000,112400.0000000,221
SPFB.RTS-3.18,15,20171204,113000,112300.0000000,112800.0000000,112300.0000000,112670.0000000,129
SPFB.RTS-3.18,15,20171204,114500,112560.0000000,112600.0000000,112510.0000000,112600.0000000,15
SPFB.RTS-3.18,15,20171204,120000,112540.0000000,112590.0000000,112500.0000000,112500.0000000,36
SPFB.RTS-3.18,15,20171204,121500,112550.0000000,112580.0000000,112410.0000000,112410.0000000,33
SPFB.RTS-3.18,15,20171204,123000,112230.0000000,112330.0000000,112210.0000000,112320.0000000,15
SPFB.RTS-3.18,15,20171204,124500,112580.0000000,112830.0000000,112510.0000000,112640.0000000,51
SPFB.RTS-3.18,15,20171204,130000,112650.0000000,112900.0000000,112640.0000000,112850.0000000,51
SPFB.RTS-3.18,15,20171204,131500,112710.0000000,112770.0000000,112710.0000000,112740.0000000,13
SPFB.RTS-3.18,15,20171204,133000,112750.0000000,112810.0000000,112750.0000000,112800.0000000,44
SPFB.RTS-3.18,15,20171204,134500,112730.0000000,112800.0000000,112730.0000000,112790.0000000,16
SPFB.RTS-3.18,15,20171204,140000,112790.0000000,112810.0000000,112790.0000000,112810.0000000,5
SPFB.RTS-3.18,15,20171204,141500,112800.0000000,112900.0000000,112800.0000000,112830.0000000,26
SPFB.RTS-3.18,15,20171204,143000,112870.0000000,112970.0000000,112830.0000000,112860.0000000,45
SPFB.RTS-3.18,15,20171204,144500,112890.0000000,113100.0000000,112890.0000000,113100.0000000,121
SPFB.RTS-3.18,15,20171204,150000,113050.0000000,113050.0000000,113000.0000000,113000.0000000,6
SPFB.RTS-3.18,15,20171204,151500,112890.0000000,112990.0000000,112890.0000000,112940.0000000,112
SPFB.RTS-3.18,15,20171204,153000,112940.0000000,112980.0000000,112940.0000000,112980.0000000,7
SPFB.RTS-3.18,15,20171204,154500,113170.0000000,113220.0000000,113160.0000000,113200.0000000,78
SPFB.RTS-3.18,15,20171204,160000,113180.0000000,113420.0000000,113180.0000000,113420.0000000,39
SPFB.RTS-3.18,15,20171204,161500,113420.0000000,113420.0000000,113210.0000000,113210.0000000,48
SPFB.RTS-3.18,15,20171204,163000,113210.0000000,113210.0000000,113210.0000000,113210.0000000,1
SPFB.RTS-3.18,15,20171204,164500,113160.0000000,113200.0000000,113150.0000000,113200.0000000,6
SPFB.RTS-3.18,15,20171204,170000,113260.0000000,113260.0000000,113090.0000000,113100.0000000,33
SPFB.RTS-3.18,15,20171204,171500,113170.0000000,113310.0000000,113170.0000000,113300.0000000,58
SPFB.RTS-3.18,15,20171204,173000,113330.0000000,113660.0000000,113330.0000000,113610.0000000,302
SPFB.RTS-3.18,15,20171204,174500,113550.0000000,113560.0000000,113360.0000000,113390.0000000,31
SPFB.RTS-3.18,15,20171204,180000,113460.0000000,113520.0000000,113310.0000000,113520.0000000,8
SPFB.RTS-3.18,15,20171204,181500,113390.0000000,113410.0000000,113350.0000000,113410.0000000,20
SPFB.RTS-3.18,15,20171204,183000,113400.0000000,113550.0000000,113280.0000000,113550.0000000,46
SPFB.RTS-3.18,15,20171204,190000,113270.0000000,113270.0000000,113210.0000000,113250.0000000,11
SPFB.RTS-3.18,15,20171204,191500,113430.0000000,113430.0000000,113360.0000000,113360.0000000,6
SPFB.RTS-3.18,15,20171204,193000,113390.0000000,113430.0000000,113350.0000000,113420.0000000,36
SPFB.RTS-3.18,15,20171204,194500,113430.0000000,113430.0000000,113410.0000000,113410.0000000,20
SPFB.RTS-3.18,15,20171204,200000,113380.0000000,113480.0000000,113370.0000000,113480.0000000,12
SPFB.RTS-3.18,15,20171204,201500,113390.0000000,113390.0000000,113390.0000000,113390.0000000,1
SPFB.RTS-3.18,15,20171204,204500,113460.0000000,113460.0000000,113440.0000000,113440.0000000,3
SPFB.RTS-3.18,15,20171204,211500,113490.0000000,113540.0000000,113490.0000000,113520.0000000,5
SPFB.RTS-3.18,15,20171204,213000,113510.0000000,113510.0000000,113430.0000000,113430.0000000,17
SPFB.RTS-3.18,15,20171204,214500,113400.0000000,113450.0000000,113400.0000000,113430.0000000,8
SPFB.RTS-3.18,15,20171204,220000,113400.0000000,113400.0000000,113400.0000000,113400.0000000,5
SPFB.RTS-3.18,15,20171204,221500,113400.0000000,113400.0000000,113250.0000000,113250.0000000,11
SPFB.RTS-3.18,15,20171204,223000,113270.0000000,113270.0000000,113230.0000000,113230.0000000,11
SPFB.RTS-3.18,15,20171204,224500,113240.0000000,113240.0000000,113150.0000000,113170.0000000,22
SPFB.RTS-3.18,15,20171204,230000,113140.0000000,113140.0000000,113120.0000000,113130.0000000,12
SPFB.RTS-3.18,15,20171204,231500,113100.0000000,113130.0000000,113100.0000000,113100.0000000,11
SPFB.RTS-3.18,15,20171204,233000,113020.0000000,113030.0000000,113000.0000000,113020.0000000,9
SPFB.RTS-3.18,15,20171204,234500,113000.0000000,113000.0000000,112920.0000000,112960.0000000,9
SPFB.RTS-3.18,15,20171205,100000,112950.0000000,113220.0000000,112950.0000000,113180.0000000,61
SPFB.RTS-3.18,15,20171205,101500,113260.0000000,113260.0000000,113040.0000000,113150.0000000,76
SPFB.RTS-3.18,15,20171205,103000,113040.0000000,113280.0000000,113040.0000000,113210.0000000,59
SPFB.RTS-3.18,15,20171205,104500,113250.0000000,113410.0000000,113250.0000000,113320.0000000,73
SPFB.RTS-3.18,15,20171205,110000,113300.0000000,113370.0000000,113100.0000000,113110.0000000,25
SPFB.RTS-3.18,15,20171205,111500,113100.0000000,113130.0000000,113080.0000000,113130.0000000,15
SPFB.RTS-3.18,15,20171205,113000,113100.0000000,113140.0000000,112960.0000000,113140.0000000,76
SPFB.RTS-3.18,15,20171205,114500,113120.0000000,113280.0000000,113120.0000000,113250.0000000,29
SPFB.RTS-3.18,15,20171205,120000,113110.0000000,113110.0000000,112950.0000000,113000.0000000,55
SPFB.RTS-3.18,15,20171205,121500,113010.0000000,113070.0000000,113010.0000000,113070.0000000,5
SPFB.RTS-3.18,15,20171205,123000,113010.0000000,113010.0000000,112990.0000000,112990.0000000,6
SPFB.RTS-3.18,15,20171205,124500,112950.0000000,113060.0000000,112850.0000000,113050.0000000,95
SPFB.RTS-3.18,15,20171205,130000,113000.0000000,113140.0000000,112940.0000000,113140.0000000,12
SPFB.RTS-3.18,15,20171205,131500,113010.0000000,113010.0000000,113000.0000000,113000.0000000,11
SPFB.RTS-3.18,15,20171205,133000,112950.0000000,112950.0000000,112950.0000000,112950.0000000,4
SPFB.RTS-3.18,15,20171205,134500,113010.0000000,113010.0000000,112910.0000000,112910.0000000,28
SPFB.RTS-3.18,15,20171205,140000,112870.0000000,112950.0000000,112870.0000000,112950.0000000,5
SPFB.RTS-3.18,15,20171205,141500,112980.0000000,112980.0000000,112940.0000000,112980.0000000,25
SPFB.RTS-3.18,15,20171205,143000,113000.0000000,113040.0000000,112890.0000000,112890.0000000,82
SPFB.RTS-3.18,15,20171205,144500,112900.0000000,112990.0000000,112890.0000000,112920.0000000,50
SPFB.RTS-3.18,15,20171205,150000,112870.0000000,113100.0000000,112870.0000000,113100.0000000,25
SPFB.RTS-3.18,15,20171205,151500,113050.0000000,113050.0000000,113030.0000000,113030.0000000,10
SPFB.RTS-3.18,15,20171205,153000,113100.0000000,113160.0000000,113100.0000000,113100.0000000,28
SPFB.RTS-3.18,15,20171205,154500,113130.0000000,113200.0000000,113060.0000000,113060.0000000,12
SPFB.RTS-3.18,15,20171205,160000,113070.0000000,113210.0000000,113070.0000000,113210.0000000,30
SPFB.RTS-3.18,15,20171205,161500,113220.0000000,113550.0000000,113220.0000000,113340.0000000,132
SPFB.RTS-3.18,15,20171205,163000,113340.0000000,113420.0000000,113290.0000000,113410.0000000,74
SPFB.RTS-3.18,15,20171205,164500,113440.0000000,113440.0000000,113300.0000000,113390.0000000,57
SPFB.RTS-3.18,15,20171205,170000,113420.0000000,113420.0000000,113240.0000000,113300.0000000,52
SPFB.RTS-3.18,15,20171205,171500,113280.0000000,113320.0000000,113280.0000000,113320.0000000,4
SPFB.RTS-3.18,15,20171205,173000,113200.0000000,113270.0000000,113100.0000000,113260.0000000,56
SPFB.RTS-3.18,15,20171205,174500,113250.0000000,113250.0000000,113140.0000000,113200.0000000,76
SPFB.RTS-3.18,15,20171205,180000,113220.0000000,113220.0000000,113140.0000000,113220.0000000,31
SPFB.RTS-3.18,15,20171205,181500,113170.0000000,113320.0000000,113160.0000000,113310.0000000,172
SPFB.RTS-3.18,15,20171205,183000,113310.0000000,113370.0000000,113260.0000000,113310.0000000,177
SPFB.RTS-3.18,15,20171205,190000,113500.0000000,113580.0000000,113360.0000000,113460.0000000,67
SPFB.RTS-3.18,15,20171205,191500,113440.0000000,113520.0000000,113370.0000000,113520.0000000,28
SPFB.RTS-3.18,15,20171205,193000,113500.0000000,113510.0000000,113440.0000000,113440.0000000,16
SPFB.RTS-3.18,15,20171205,194500,113410.0000000,113450.0000000,113320.0000000,113320.0000000,43
SPFB.RTS-3.18,15,20171205,200000,113280.0000000,113330.0000000,113200.0000000,113330.0000000,18
SPFB.RTS-3.18,15,20171205,201500,113470.0000000,113520.0000000,113470.0000000,113510.0000000,20
SPFB.RTS-3.18,15,20171205,203000,113540.0000000,113540.0000000,113500.0000000,113500.0000000,35
SPFB.RTS-3.18,15,20171205,204500,113360.0000000,113360.0000000,113330.0000000,113330.0000000,2
SPFB.RTS-3.18,15,20171205,210000,113380.0000000,113430.0000000,113370.0000000,113370.0000000,46
SPFB.RTS-3.18,15,20171205,211500,113370.0000000,113400.0000000,113370.0000000,113400.0000000,11
SPFB.RTS-3.18,15,20171205,213000,113390.0000000,113410.0000000,113360.0000000,113380.0000000,7
SPFB.RTS-3.18,15,20171205,214500,113320.0000000,113320.0000000,113320.0000000,113320.0000000,10
SPFB.RTS-3.18,15,20171205,220000,113360.0000000,113360.0000000,113360.0000000,113360.0000000,2
SPFB.RTS-3.18,15,20171205,221500,113240.0000000,113250.0000000,113220.0000000,113250.0000000,22
SPFB.RTS-3.18,15,20171205,223000,113250.0000000,113270.0000000,113200.0000000,113270.0000000,7
SPFB.RTS-3.18,15,20171205,224500,113250.0000000,113250.0000000,113200.0000000,113240.0000000,23
SPFB.RTS-3.18,15,20171205,231500,113200.0000000,113200.0000000,113200.0000000,113200.0000000,3
SPFB.RTS-3.18,15,20171205,233000,113200.0000000,113200.0000000,113150.0000000,113160.0000000,9
SPFB.RTS-3.18,15,20171206,100000,113130.0000000,113130.0000000,112660.0000000,112790.0000000,273
SPFB.RTS-3.18,15,20171206,101500,112780.0000000,112780.0000000,112490.0000000,112540.0000000,194
SPFB.RTS-3.18,15,20171206,103000,112540.0000000,112660.0000000,112500.0000000,112550.0000000,96
SPFB.RTS-3.18,15,20171206,104500,112530.0000000,112620.0000000,112490.0000000,112570.0000000,51
SPFB.RTS-3.18,15,20171206,110000,112550.0000000,112750.0000000,112310.0000000,112720.0000000,150
SPFB.RTS-3.18,15,20171206,111500,112770.0000000,113000.0000000,112710.0000000,112970.0000000,144
SPFB.RTS-3.18,15,20171206,113000,113020.0000000,113080.0000000,112860.0000000,112910.0000000,105
SPFB.RTS-3.18,15,20171206,114500,112880.0000000,113000.0000000,112880.0000000,113000.0000000,36
SPFB.RTS-3.18,15,20171206,120000,113010.0000000,113010.0000000,112790.0000000,112820.0000000,72
SPFB.RTS-3.18,15,20171206,121500,112820.0000000,112920.0000000,112800.0000000,112920.0000000,21
SPFB.RTS-3.18,15,20171206,123000,112950.0000000,112950.0000000,112810.0000000,112830.0000000,35
SPFB.RTS-3.18,15,20171206,124500,112910.0000000,112910.0000000,112910.0000000,112910.0000000,1
SPFB.RTS-3.18,15,20171206,130000,112890.0000000,112900.0000000,112810.0000000,112810.0000000,57
SPFB.RTS-3.18,15,20171206,131500,112810.0000000,112900.0000000,112810.0000000,112890.0000000,13
SPFB.RTS-3.18,15,20171206,133000,112870.0000000,112870.0000000,112750.0000000,112850.0000000,76
SPFB.RTS-3.18,15,20171206,134500,112930.0000000,112930.0000000,112840.0000000,112870.0000000,35
SPFB.RTS-3.18,15,20171206,140000,112800.0000000,112840.0000000,112750.0000000,112840.0000000,14
SPFB.RTS-3.18,15,20171206,141500,113010.0000000,113250.0000000,113010.0000000,113170.0000000,215
SPFB.RTS-3.18,15,20171206,143000,113210.0000000,113230.0000000,113120.0000000,113120.0000000,41
SPFB.RTS-3.18,15,20171206,144500,113110.0000000,113170.0000000,113110.0000000,113160.0000000,28
SPFB.RTS-3.18,15,20171206,150000,113160.0000000,113250.0000000,113110.0000000,113250.0000000,22
SPFB.RTS-3.18,15,20171206,151500,113240.0000000,113280.0000000,113230.0000000,113250.0000000,35
SPFB.RTS-3.18,15,20171206,153000,113270.0000000,113270.0000000,113180.0000000,113180.0000000,10
SPFB.RTS-3.18,15,20171206,154500,113170.0000000,113170.0000000,113170.0000000,113170.0000000,10
SPFB.RTS-3.18,15,20171206,160000,113180.0000000,113180.0000000,113110.0000000,113110.0000000,7
SPFB.RTS-3.18,15,20171206,161500,113100.0000000,113150.0000000,113080.0000000,113080.0000000,60
SPFB.RTS-3.18,15,20171206,163000,113110.0000000,113150.0000000,112950.0000000,113050.0000000,86
SPFB.RTS-3.18,15,20171206,164500,113020.0000000,113100.0000000,113010.0000000,113100.0000000,15
SPFB.RTS-3.18,15,20171206,170000,113060.0000000,113100.0000000,113060.0000000,113100.0000000,26
SPFB.RTS-3.18,15,20171206,171500,113100.0000000,113240.0000000,113100.0000000,113170.0000000,38
SPFB.RTS-3.18,15,20171206,173000,113110.0000000,113150.0000000,113040.0000000,113110.0000000,56
SPFB.RTS-3.18,15,20171206,174500,113040.0000000,113040.0000000,112930.0000000,113010.0000000,47
SPFB.RTS-3.18,15,20171206,180000,113090.0000000,113100.0000000,112980.0000000,112980.0000000,35
SPFB.RTS-3.18,15,20171206,181500,112950.0000000,113040.0000000,112860.0000000,112880.0000000,58
SPFB.RTS-3.18,15,20171206,183000,112850.0000000,113000.0000000,112850.0000000,112950.0000000,189
SPFB.RTS-3.18,15,20171206,190000,112950.0000000,112970.0000000,112490.0000000,112620.0000000,131
SPFB.RTS-3.18,15,20171206,191500,112590.0000000,112590.0000000,112250.0000000,112280.0000000,168
SPFB.RTS-3.18,15,20171206,193000,112230.0000000,112270.0000000,112010.0000000,112010.0000000,155
SPFB.RTS-3.18,15,20171206,194500,112040.0000000,112190.0000000,112040.0000000,112160.0000000,78
SPFB.RTS-3.18,15,20171206,200000,112180.0000000,112320.0000000,112180.0000000,112310.0000000,71
SPFB.RTS-3.18,15,20171206,201500,112260.0000000,112260.0000000,112220.0000000,112240.0000000,24
SPFB.RTS-3.18,15,20171206,203000,112280.0000000,112340.0000000,112250.0000000,112340.0000000,14
SPFB.RTS-3.18,15,20171206,204500,112330.0000000,112340.0000000,112330.0000000,112330.0000000,19
SPFB.RTS-3.18,15,20171206,210000,112350.0000000,112400.0000000,112350.0000000,112390.0000000,21
SPFB.RTS-3.18,15,20171206,211500,112400.0000000,112490.0000000,112400.0000000,112480.0000000,47
SPFB.RTS-3.18,15,20171206,213000,112490.0000000,112500.0000000,112490.0000000,112500.0000000,2
SPFB.RTS-3.18,15,20171206,214500,112530.0000000,112540.0000000,112520.0000000,112520.0000000,32
SPFB.RTS-3.18,15,20171206,220000,112520.0000000,112520.0000000,112430.0000000,112450.0000000,14
SPFB.RTS-3.18,15,20171206,221500,112440.0000000,112450.0000000,112360.0000000,112360.0000000,20
SPFB.RTS-3.18,15,20171206,223000,112250.0000000,112370.0000000,112250.0000000,112370.0000000,34
SPFB.RTS-3.18,15,20171206,224500,112350.0000000,112350.0000000,112350.0000000,112350.0000000,3
SPFB.RTS-3.18,15,20171206,230000,112390.0000000,112450.0000000,112390.0000000,112450.0000000,16
SPFB.RTS-3.18,15,20171206,231500,112420.0000000,112420.0000000,112300.0000000,112300.0000000,23
SPFB.RTS-3.18,15,20171206,233000,112330.0000000,112350.0000000,112300.0000000,112350.0000000,14
SPFB.RTS-3.18,15,20171206,234500,112400.0000000,112400.0000000,112400.0000000,112400.0000000,1
SPFB.RTS-3.18,15,20171207,100000,112460.0000000,112610.0000000,112360.0000000,112610.0000000,129
SPFB.RTS-3.18,15,20171207,101500,112600.0000000,112600.0000000,112460.0000000,112530.0000000,79
SPFB.RTS-3.18,15,20171207,103000,112560.0000000,112650.0000000,112490.0000000,112520.0000000,195
SPFB.RTS-3.18,15,20171207,104500,112470.0000000,112480.0000000,112320.0000000,112460.0000000,145
SPFB.RTS-3.18,15,20171207,110000,112420.0000000,112560.0000000,112420.0000000,112500.0000000,102
SPFB.RTS-3.18,15,20171207,111500,112510.0000000,112670.0000000,112440.0000000,112670.0000000,295
SPFB.RTS-3.18,15,20171207,113000,112680.0000000,112760.0000000,112540.0000000,112540.0000000,250
SPFB.RTS-3.18,15,20171207,114500,112590.0000000,112620.0000000,112530.0000000,112570.0000000,44
SPFB.RTS-3.18,15,20171207,120000,112610.0000000,112680.0000000,112580.0000000,112660.0000000,56
SPFB.RTS-3.18,15,20171207,121500,112640.0000000,112750.0000000,112640.0000000,112640.0000000,30
SPFB.RTS-3.18,15,20171207,123000,112660.0000000,112670.0000000,112600.0000000,112620.0000000,42
SPFB.RTS-3.18,15,20171207,124500,112630.0000000,112640.0000000,112420.0000000,112500.0000000,413
SPFB.RTS-3.18,15,20171207,130000,112440.0000000,112570.0000000,112440.0000000,112530.0000000,13
SPFB.RTS-3.18,15,20171207,131500,112470.0000000,112520.0000000,112460.0000000,112520.0000000,60
SPFB.RTS-3.18,15,20171207,133000,112510.0000000,112560.0000000,112450.0000000,112520.0000000,110
SPFB.RTS-3.18,15,20171207,134500,112560.0000000,112620.0000000,112440.0000000,112440.0000000,105
SPFB.RTS-3.18,15,20171207,140000,112390.0000000,112460.0000000,112300.0000000,112460.0000000,59
SPFB.RTS-3.18,15,20171207,141500,112470.0000000,112500.0000000,112400.0000000,112400.0000000,11
SPFB.RTS-3.18,15,20171207,143000,112310.0000000,112410.0000000,112310.0000000,112330.0000000,19
SPFB.RTS-3.18,15,20171207,144500,112410.0000000,112410.0000000,112190.0000000,112190.0000000,122
SPFB.RTS-3.18,15,20171207,150000,112250.0000000,112250.0000000,112040.0000000,112040.0000000,96
SPFB.RTS-3.18,15,20171207,151500,112030.0000000,112090.0000000,111970.0000000,112090.0000000,494
SPFB.RTS-3.18,15,20171207,153000,112100.0000000,112170.0000000,112000.0000000,112000.0000000,335
SPFB.RTS-3.18,15,20171207,154500,112010.0000000,112020.0000000,111780.0000000,111800.0000000,192
SPFB.RTS-3.18,15,20171207,160000,111770.0000000,112100.0000000,111750.0000000,112010.0000000,114
SPFB.RTS-3.18,15,20171207,161500,112070.0000000,112610.0000000,112070.0000000,112430.0000000,275
SPFB.RTS-3.18,15,20171207,163000,112420.0000000,112420.0000000,111910.0000000,111910.0000000,429
SPFB.RTS-3.18,15,20171207,164500,111930.0000000,112020.0000000,111880.0000000,112000.0000000,130
SPFB.RTS-3.18,15,20171207,170000,112000.0000000,112150.0000000,111940.0000000,112110.0000000,226
SPFB.RTS-3.18,15,20171207,171500,112100.0000000,112120.0000000,112050.0000000,112090.0000000,77
SPFB.RTS-3.18,15,20171207,173000,112090.0000000,112220.0000000,111920.0000000,112080.0000000,168
SPFB.RTS-3.18,15,20171207,174500,112100.0000000,112100.0000000,111950.0000000,112060.0000000,145
SPFB.RTS-3.18,15,20171207,180000,112030.0000000,112280.0000000,111990.0000000,112280.0000000,63
SPFB.RTS-3.18,15,20171207,181500,112250.0000000,112420.0000000,111900.0000000,112200.0000000,193
SPFB.RTS-3.18,15,20171207,183000,112220.0000000,112330.0000000,112200.0000000,112260.0000000,117
SPFB.RTS-3.18,15,20171207,190000,112350.0000000,112430.0000000,112160.0000000,112200.0000000,72
SPFB.RTS-3.18,15,20171207,191500,112230.0000000,112260.0000000,112200.0000000,112260.0000000,141
SPFB.RTS-3.18,15,20171207,193000,112360.0000000,112400.0000000,112310.0000000,112400.0000000,66
SPFB.RTS-3.18,15,20171207,194500,112360.0000000,112400.0000000,112320.0000000,112360.0000000,72
SPFB.RTS-3.18,15,20171207,200000,112330.0000000,112330.0000000,112250.0000000,112260.0000000,43
SPFB.RTS-3.18,15,20171207,201500,112320.0000000,112350.0000000,112320.0000000,112350.0000000,3
SPFB.RTS-3.18,15,20171207,203000,112350.0000000,112420.0000000,112350.0000000,112420.0000000,57
SPFB.RTS-3.18,15,20171207,204500,112400.0000000,112410.0000000,112390.0000000,112410.0000000,6
SPFB.RTS-3.18,15,20171207,210000,112420.0000000,112420.0000000,112420.0000000,112420.0000000,1
SPFB.RTS-3.18,15,20171207,211500,112420.0000000,112530.0000000,112400.0000000,112510.0000000,24
SPFB.RTS-3.18,15,20171207,213000,112460.0000000,112460.0000000,112450.0000000,112450.0000000,9
SPFB.RTS-3.18,15,20171207,214500,112450.0000000,112450.0000000,112370.0000000,112370.0000000,10
SPFB.RTS-3.18,15,20171207,220000,112420.0000000,112420.0000000,112410.0000000,112410.0000000,12
SPFB.RTS-3.18,15,20171207,221500,112390.0000000,112430.0000000,112390.0000000,112430.0000000,6
SPFB.RTS-3.18,15,20171207,223000,112340.0000000,112340.0000000,112340.0000000,112340.0000000,50
SPFB.RTS-3.18,15,20171207,224500,112330.0000000,112330.0000000,112330.0000000,112330.0000000,1
SPFB.RTS-3.18,15,20171207,230000,112340.0000000,112340.0000000,112340.0000000,112340.0000000,5
