<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-6.18,5,20180301,161000,127330.0000000,127330.0000000,127280.0000000,127330.0000000,14
SPFB.RTS-6.18,5,20180301,161500,127330.0000000,127350.0000000,127270.0000000,127270.0000000,13
SPFB.RTS-6.18,5,20180301,162000,127330.0000000,127410.0000000,127330.0000000,127330.0000000,11
SPFB.RTS-6.18,5,20180301,162500,127250.0000000,127250.0000000,127170.0000000,127170.0000000,6
SPFB.RTS-6.18,5,20180301,163000,127250.0000000,127530.0000000,127250.0000000,127480.0000000,35
SPFB.RTS-6.18,5,20180301,163500,127500.0000000,127590.0000000,127500.0000000,127590.0000000,77
SPFB.RTS-6.18,5,20180301,164000,127590.0000000,127840.0000000,127590.0000000,127840.0000000,83
SPFB.RTS-6.18,5,20180301,164500,127740.0000000,127800.0000000,127740.0000000,127790.0000000,144
SPFB.RTS-6.18,5,20180301,165000,127800.0000000,127980.0000000,127800.0000000,127940.0000000,177
SPFB.RTS-6.18,5,20180301,165500,127980.0000000,128070.0000000,127980.0000000,128000.0000000,41
SPFB.RTS-6.18,5,20180301,170000,128000.0000000,128010.0000000,127720.0000000,127720.0000000,223
SPFB.RTS-6.18,5,20180301,170500,127720.0000000,127810.0000000,127620.0000000,127620.0000000,89
SPFB.RTS-6.18,5,20180301,171000,127630.0000000,127630.0000000,127600.0000000,127620.0000000,63
SPFB.RTS-6.18,5,20180301,171500,127630.0000000,127700.0000000,127630.0000000,127700.0000000,3
SPFB.RTS-6.18,5,20180301,172000,127810.0000000,127830.0000000,127670.0000000,127670.0000000,30
SPFB.RTS-6.18,5,20180301,172500,127630.0000000,127630.0000000,127400.0000000,127510.0000000,51
SPFB.RTS-6.18,5,20180301,173000,127560.0000000,127560.0000000,127400.0000000,127410.0000000,101
SPFB.RTS-6.18,5,20180301,173500,127400.0000000,127400.0000000,127120.0000000,127120.0000000,97
SPFB.RTS-6.18,5,20180301,174000,127110.0000000,127110.0000000,126710.0000000,126850.0000000,160
SPFB.RTS-6.18,5,20180301,174500,126980.0000000,127090.0000000,126980.0000000,127010.0000000,68
SPFB.RTS-6.18,5,20180301,175000,126990.0000000,126990.0000000,126700.0000000,126720.0000000,117
SPFB.RTS-6.18,5,20180301,175500,126730.0000000,127060.0000000,126580.0000000,127060.0000000,112
SPFB.RTS-6.18,5,20180301,180000,126960.0000000,127260.0000000,126920.0000000,127260.0000000,75
SPFB.RTS-6.18,5,20180301,180500,127120.0000000,127250.0000000,127020.0000000,127130.0000000,117
SPFB.RTS-6.18,5,20180301,181000,127090.0000000,127160.0000000,126970.0000000,127120.0000000,104
SPFB.RTS-6.18,5,20180301,181500,127170.0000000,127290.0000000,127120.0000000,127120.0000000,81
SPFB.RTS-6.18,5,20180301,182000,127030.0000000,127100.0000000,126970.0000000,127100.0000000,15
SPFB.RTS-6.18,5,20180301,182500,127060.0000000,127340.0000000,127060.0000000,127300.0000000,42
SPFB.RTS-6.18,5,20180301,183000,127310.0000000,127670.0000000,127260.0000000,127670.0000000,66
SPFB.RTS-6.18,5,20180301,183500,127760.0000000,127960.0000000,127740.0000000,127940.0000000,137
SPFB.RTS-6.18,5,20180301,184000,127880.0000000,128000.0000000,127790.0000000,127800.0000000,59
SPFB.RTS-6.18,5,20180301,190500,127500.0000000,127560.0000000,127500.0000000,127550.0000000,9
SPFB.RTS-6.18,5,20180301,191000,127550.0000000,127550.0000000,127380.0000000,127380.0000000,103
SPFB.RTS-6.18,5,20180301,191500,127500.0000000,127660.0000000,127500.0000000,127660.0000000,27
SPFB.RTS-6.18,5,20180301,192000,127700.0000000,127910.0000000,127700.0000000,127840.0000000,31
SPFB.RTS-6.18,5,20180301,192500,127910.0000000,127910.0000000,127630.0000000,127630.0000000,81
SPFB.RTS-6.18,5,20180301,193000,127680.0000000,127820.0000000,127680.0000000,127820.0000000,36
SPFB.RTS-6.18,5,20180301,193500,127960.0000000,128000.0000000,127910.0000000,127920.0000000,14
SPFB.RTS-6.18,5,20180301,194000,127920.0000000,128210.0000000,127920.0000000,128170.0000000,15
SPFB.RTS-6.18,5,20180301,194500,128250.0000000,128410.0000000,128220.0000000,128240.0000000,31
SPFB.RTS-6.18,5,20180301,195000,128180.0000000,128320.0000000,128080.0000000,128320.0000000,23
SPFB.RTS-6.18,5,20180301,195500,128380.0000000,128430.0000000,128300.0000000,128390.0000000,32
SPFB.RTS-6.18,5,20180301,200000,128140.0000000,128140.0000000,127820.0000000,127960.0000000,19
SPFB.RTS-6.18,5,20180301,200500,127950.0000000,128090.0000000,127940.0000000,128090.0000000,25
SPFB.RTS-6.18,5,20180301,201000,128020.0000000,128150.0000000,128020.0000000,128150.0000000,10
SPFB.RTS-6.18,5,20180301,201500,128070.0000000,128070.0000000,127650.0000000,127660.0000000,68
SPFB.RTS-6.18,5,20180301,202000,127620.0000000,127620.0000000,127620.0000000,127620.0000000,3
SPFB.RTS-6.18,5,20180301,202500,127600.0000000,127720.0000000,127590.0000000,127720.0000000,19
SPFB.RTS-6.18,5,20180301,203000,127560.0000000,127560.0000000,127370.0000000,127450.0000000,20
SPFB.RTS-6.18,5,20180301,203500,127710.0000000,127790.0000000,127690.0000000,127720.0000000,18
SPFB.RTS-6.18,5,20180301,204000,127610.0000000,127740.0000000,127610.0000000,127740.0000000,2
SPFB.RTS-6.18,5,20180301,204500,127740.0000000,127740.0000000,127740.0000000,127740.0000000,4
SPFB.RTS-6.18,5,20180301,205000,127860.0000000,127870.0000000,127720.0000000,127780.0000000,42
SPFB.RTS-6.18,5,20180301,205500,127850.0000000,127850.0000000,127850.0000000,127850.0000000,2
SPFB.RTS-6.18,5,20180301,210000,127690.0000000,127690.0000000,127510.0000000,127510.0000000,16
SPFB.RTS-6.18,5,20180301,210500,127360.0000000,127390.0000000,127230.0000000,127390.0000000,17
SPFB.RTS-6.18,5,20180301,211000,127330.0000000,127480.0000000,127330.0000000,127480.0000000,7
SPFB.RTS-6.18,5,20180301,211500,127580.0000000,127580.0000000,127570.0000000,127570.0000000,2
SPFB.RTS-6.18,5,20180301,212000,127490.0000000,127490.0000000,127440.0000000,127440.0000000,2
SPFB.RTS-6.18,5,20180301,212500,127550.0000000,127550.0000000,127550.0000000,127550.0000000,1
SPFB.RTS-6.18,5,20180301,213000,127550.0000000,127550.0000000,127440.0000000,127450.0000000,9
SPFB.RTS-6.18,5,20180301,213500,127350.0000000,127450.0000000,126990.0000000,127380.0000000,121
SPFB.RTS-6.18,5,20180301,214000,127260.0000000,127290.0000000,127260.0000000,127260.0000000,3
SPFB.RTS-6.18,5,20180301,214500,127160.0000000,127310.0000000,127080.0000000,127090.0000000,32
SPFB.RTS-6.18,5,20180301,215000,127100.0000000,127200.0000000,127030.0000000,127060.0000000,23
SPFB.RTS-6.18,5,20180301,215500,127040.0000000,127050.0000000,126800.0000000,126800.0000000,48
SPFB.RTS-6.18,5,20180301,220000,126850.0000000,126850.0000000,126340.0000000,126480.0000000,125
SPFB.RTS-6.18,5,20180301,220500,126500.0000000,126650.0000000,126400.0000000,126420.0000000,42
SPFB.RTS-6.18,5,20180301,221000,126420.0000000,126420.0000000,126290.0000000,126300.0000000,58
SPFB.RTS-6.18,5,20180301,221500,126350.0000000,126590.0000000,126350.0000000,126590.0000000,35
SPFB.RTS-6.18,5,20180301,222000,126600.0000000,126860.0000000,126570.0000000,126860.0000000,13
SPFB.RTS-6.18,5,20180301,222500,126780.0000000,126830.0000000,126780.0000000,126830.0000000,21
SPFB.RTS-6.18,5,20180301,223000,126870.0000000,127000.0000000,126870.0000000,127000.0000000,21
SPFB.RTS-6.18,5,20180301,223500,126870.0000000,126870.0000000,126850.0000000,126850.0000000,3
SPFB.RTS-6.18,5,20180301,224000,126850.0000000,127070.0000000,126850.0000000,126940.0000000,10
SPFB.RTS-6.18,5,20180301,224500,126890.0000000,126890.0000000,126890.0000000,126890.0000000,1
SPFB.RTS-6.18,5,20180301,225500,126900.0000000,127030.0000000,126900.0000000,127020.0000000,7
SPFB.RTS-6.18,5,20180301,230000,126960.0000000,126990.0000000,126930.0000000,126930.0000000,9
SPFB.RTS-6.18,5,20180301,230500,126910.0000000,127370.0000000,126910.0000000,127370.0000000,76
SPFB.RTS-6.18,5,20180301,231000,127270.0000000,127550.0000000,127270.0000000,127530.0000000,36
SPFB.RTS-6.18,5,20180301,231500,127450.0000000,127850.0000000,127450.0000000,127850.0000000,84
SPFB.RTS-6.18,5,20180301,232000,127680.0000000,127800.0000000,127600.0000000,127640.0000000,27
SPFB.RTS-6.18,5,20180301,232500,127650.0000000,127780.0000000,127650.0000000,127780.0000000,37
SPFB.RTS-6.18,5,20180301,233000,127630.0000000,127630.0000000,127470.0000000,127490.0000000,16
SPFB.RTS-6.18,5,20180301,233500,127590.0000000,127590.0000000,127590.0000000,127590.0000000,1
SPFB.RTS-6.18,5,20180301,234000,127490.0000000,127580.0000000,127490.0000000,127550.0000000,23
SPFB.RTS-6.18,5,20180301,234500,127630.0000000,128000.0000000,127630.0000000,128000.0000000,31
SPFB.RTS-6.18,5,20180302,100000,127470.0000000,127850.0000000,127370.0000000,127600.0000000,47
SPFB.RTS-6.18,5,20180302,100500,127640.0000000,127700.0000000,127640.0000000,127680.0000000,17
SPFB.RTS-6.18,5,20180302,101000,127670.0000000,128030.0000000,127670.0000000,128010.0000000,63
SPFB.RTS-6.18,5,20180302,101500,128000.0000000,128010.0000000,127890.0000000,127940.0000000,20
SPFB.RTS-6.18,5,20180302,102000,127710.0000000,127720.0000000,127640.0000000,127690.0000000,31
SPFB.RTS-6.18,5,20180302,102500,127650.0000000,127680.0000000,127510.0000000,127650.0000000,68
SPFB.RTS-6.18,5,20180302,103000,127660.0000000,127670.0000000,127410.0000000,127410.0000000,35
SPFB.RTS-6.18,5,20180302,103500,127370.0000000,127470.0000000,127350.0000000,127470.0000000,130
SPFB.RTS-6.18,5,20180302,104000,127480.0000000,127480.0000000,127400.0000000,127400.0000000,32
SPFB.RTS-6.18,5,20180302,104500,127520.0000000,127520.0000000,127380.0000000,127380.0000000,54
SPFB.RTS-6.18,5,20180302,105000,127400.0000000,127400.0000000,127400.0000000,127400.0000000,16
SPFB.RTS-6.18,5,20180302,105500,127400.0000000,127400.0000000,127270.0000000,127390.0000000,48
SPFB.RTS-6.18,5,20180302,110000,127480.0000000,127750.0000000,127480.0000000,127600.0000000,76
SPFB.RTS-6.18,5,20180302,110500,127610.0000000,127690.0000000,127600.0000000,127600.0000000,61
SPFB.RTS-6.18,5,20180302,111000,127620.0000000,127690.0000000,127620.0000000,127690.0000000,7
SPFB.RTS-6.18,5,20180302,111500,127560.0000000,127560.0000000,127560.0000000,127560.0000000,7
SPFB.RTS-6.18,5,20180302,112500,127570.0000000,127570.0000000,127410.0000000,127420.0000000,61
SPFB.RTS-6.18,5,20180302,113000,127520.0000000,127590.0000000,127520.0000000,127590.0000000,3
SPFB.RTS-6.18,5,20180302,113500,127580.0000000,127630.0000000,127580.0000000,127630.0000000,4
SPFB.RTS-6.18,5,20180302,114000,127550.0000000,127550.0000000,127400.0000000,127410.0000000,14
SPFB.RTS-6.18,5,20180302,114500,127380.0000000,127580.0000000,127380.0000000,127580.0000000,65
SPFB.RTS-6.18,5,20180302,115000,127590.0000000,127660.0000000,127590.0000000,127660.0000000,84
SPFB.RTS-6.18,5,20180302,115500,127580.0000000,127620.0000000,127580.0000000,127620.0000000,25
SPFB.RTS-6.18,5,20180302,120000,127640.0000000,127640.0000000,127640.0000000,127640.0000000,20
SPFB.RTS-6.18,5,20180302,120500,127560.0000000,127560.0000000,127460.0000000,127460.0000000,15
SPFB.RTS-6.18,5,20180302,121000,127420.0000000,127460.0000000,127260.0000000,127260.0000000,84
SPFB.RTS-6.18,5,20180302,121500,127320.0000000,127400.0000000,127130.0000000,127180.0000000,128
SPFB.RTS-6.18,5,20180302,122000,127290.0000000,127290.0000000,127220.0000000,127270.0000000,17
SPFB.RTS-6.18,5,20180302,122500,127160.0000000,127170.0000000,126950.0000000,126950.0000000,192
SPFB.RTS-6.18,5,20180302,123000,126950.0000000,126950.0000000,126660.0000000,126730.0000000,48
SPFB.RTS-6.18,5,20180302,123500,126750.0000000,126850.0000000,126750.0000000,126850.0000000,33
SPFB.RTS-6.18,5,20180302,124000,126880.0000000,126880.0000000,126800.0000000,126800.0000000,133
SPFB.RTS-6.18,5,20180302,124500,126840.0000000,126850.0000000,126800.0000000,126800.0000000,3
SPFB.RTS-6.18,5,20180302,125000,126770.0000000,126770.0000000,126590.0000000,126640.0000000,62
SPFB.RTS-6.18,5,20180302,125500,126600.0000000,126600.0000000,126480.0000000,126480.0000000,48
SPFB.RTS-6.18,5,20180302,130000,126480.0000000,126500.0000000,126410.0000000,126440.0000000,60
SPFB.RTS-6.18,5,20180302,130500,126500.0000000,126500.0000000,126450.0000000,126460.0000000,9
SPFB.RTS-6.18,5,20180302,131000,126500.0000000,126550.0000000,126490.0000000,126490.0000000,9
SPFB.RTS-6.18,5,20180302,131500,126580.0000000,126710.0000000,126580.0000000,126690.0000000,21
SPFB.RTS-6.18,5,20180302,132000,126600.0000000,126620.0000000,126590.0000000,126590.0000000,112
SPFB.RTS-6.18,5,20180302,132500,126690.0000000,126750.0000000,126650.0000000,126650.0000000,36
SPFB.RTS-6.18,5,20180302,133000,126670.0000000,126750.0000000,126670.0000000,126740.0000000,3
SPFB.RTS-6.18,5,20180302,133500,126620.0000000,126620.0000000,126480.0000000,126480.0000000,7
SPFB.RTS-6.18,5,20180302,134000,126470.0000000,126470.0000000,126330.0000000,126410.0000000,55
SPFB.RTS-6.18,5,20180302,134500,126340.0000000,126340.0000000,126050.0000000,126060.0000000,312
SPFB.RTS-6.18,5,20180302,135000,126070.0000000,126170.0000000,126050.0000000,126120.0000000,80
SPFB.RTS-6.18,5,20180302,135500,126090.0000000,126090.0000000,125610.0000000,125740.0000000,214
SPFB.RTS-6.18,5,20180302,140500,125610.0000000,125660.0000000,125360.0000000,125650.0000000,131
SPFB.RTS-6.18,5,20180302,141000,125680.0000000,125940.0000000,125680.0000000,125940.0000000,78
SPFB.RTS-6.18,5,20180302,141500,125940.0000000,126050.0000000,125940.0000000,125980.0000000,30
SPFB.RTS-6.18,5,20180302,142000,125920.0000000,125920.0000000,125640.0000000,125760.0000000,258
SPFB.RTS-6.18,5,20180302,142500,125800.0000000,125840.0000000,125800.0000000,125840.0000000,32
SPFB.RTS-6.18,5,20180302,143000,125790.0000000,125790.0000000,125500.0000000,125500.0000000,108
SPFB.RTS-6.18,5,20180302,143500,125540.0000000,125640.0000000,125500.0000000,125640.0000000,48
SPFB.RTS-6.18,5,20180302,144000,125540.0000000,125610.0000000,125510.0000000,125610.0000000,51
SPFB.RTS-6.18,5,20180302,145000,125600.0000000,125600.0000000,125550.0000000,125550.0000000,4
SPFB.RTS-6.18,5,20180302,145500,125510.0000000,125550.0000000,125500.0000000,125550.0000000,17
SPFB.RTS-6.18,5,20180302,150000,125560.0000000,125570.0000000,125400.0000000,125510.0000000,20
SPFB.RTS-6.18,5,20180302,150500,125430.0000000,125570.0000000,125430.0000000,125570.0000000,16
SPFB.RTS-6.18,5,20180302,151000,125570.0000000,125730.0000000,125560.0000000,125690.0000000,75
SPFB.RTS-6.18,5,20180302,151500,125660.0000000,125760.0000000,125660.0000000,125750.0000000,196
SPFB.RTS-6.18,5,20180302,152000,125740.0000000,125740.0000000,125630.0000000,125630.0000000,56
SPFB.RTS-6.18,5,20180302,152500,125680.0000000,125690.0000000,125610.0000000,125630.0000000,25
SPFB.RTS-6.18,5,20180302,153000,125740.0000000,126020.0000000,125740.0000000,126020.0000000,83
SPFB.RTS-6.18,5,20180302,153500,125990.0000000,125990.0000000,125800.0000000,125850.0000000,6
SPFB.RTS-6.18,5,20180302,154000,125770.0000000,125770.0000000,125640.0000000,125660.0000000,3
SPFB.RTS-6.18,5,20180302,154500,125730.0000000,125730.0000000,125620.0000000,125620.0000000,24
SPFB.RTS-6.18,5,20180302,155000,125600.0000000,125670.0000000,125510.0000000,125510.0000000,22
SPFB.RTS-6.18,5,20180302,155500,125510.0000000,125510.0000000,125190.0000000,125190.0000000,67
SPFB.RTS-6.18,5,20180302,160000,125190.0000000,125440.0000000,125190.0000000,125440.0000000,16
SPFB.RTS-6.18,5,20180302,160500,125410.0000000,125620.0000000,125410.0000000,125600.0000000,30
SPFB.RTS-6.18,5,20180302,161000,125550.0000000,125570.0000000,125480.0000000,125570.0000000,40
SPFB.RTS-6.18,5,20180302,161500,125470.0000000,125490.0000000,125470.0000000,125490.0000000,5
SPFB.RTS-6.18,5,20180302,162000,125430.0000000,125450.0000000,125310.0000000,125390.0000000,199
SPFB.RTS-6.18,5,20180302,162500,125470.0000000,125490.0000000,125390.0000000,125390.0000000,13
SPFB.RTS-6.18,5,20180302,163000,125400.0000000,125640.0000000,125390.0000000,125640.0000000,22
SPFB.RTS-6.18,5,20180302,163500,125630.0000000,125630.0000000,125550.0000000,125550.0000000,4
SPFB.RTS-6.18,5,20180302,164000,125490.0000000,125490.0000000,125470.0000000,125480.0000000,27
SPFB.RTS-6.18,5,20180302,164500,125320.0000000,125390.0000000,125320.0000000,125390.0000000,4
SPFB.RTS-6.18,5,20180302,165000,125470.0000000,125640.0000000,125470.0000000,125640.0000000,23
SPFB.RTS-6.18,5,20180302,165500,125690.0000000,125800.0000000,125690.0000000,125760.0000000,16
SPFB.RTS-6.18,5,20180302,170000,125620.0000000,125670.0000000,125470.0000000,125540.0000000,8
SPFB.RTS-6.18,5,20180302,170500,125500.0000000,125620.0000000,125470.0000000,125520.0000000,79
SPFB.RTS-6.18,5,20180302,171000,125610.0000000,125610.0000000,125100.0000000,125420.0000000,125
SPFB.RTS-6.18,5,20180302,171500,125470.0000000,125480.0000000,125290.0000000,125290.0000000,19
SPFB.RTS-6.18,5,20180302,172000,125470.0000000,125490.0000000,125400.0000000,125450.0000000,26
SPFB.RTS-6.18,5,20180302,172500,125320.0000000,125350.0000000,125200.0000000,125270.0000000,5
SPFB.RTS-6.18,5,20180302,173000,125280.0000000,125340.0000000,124840.0000000,124950.0000000,113
SPFB.RTS-6.18,5,20180302,173500,124970.0000000,125030.0000000,124680.0000000,124740.0000000,62
SPFB.RTS-6.18,5,20180302,174000,124740.0000000,124900.0000000,124680.0000000,124680.0000000,139
SPFB.RTS-6.18,5,20180302,174500,124740.0000000,125010.0000000,124590.0000000,125010.0000000,138
SPFB.RTS-6.18,5,20180302,175000,124980.0000000,125160.0000000,124890.0000000,124930.0000000,100
SPFB.RTS-6.18,5,20180302,175500,125040.0000000,125130.0000000,125000.0000000,125000.0000000,115
SPFB.RTS-6.18,5,20180302,180000,125060.0000000,125450.0000000,125030.0000000,125450.0000000,169
SPFB.RTS-6.18,5,20180302,180500,125340.0000000,125540.0000000,125260.0000000,125540.0000000,85
SPFB.RTS-6.18,5,20180302,181000,125440.0000000,125600.0000000,125430.0000000,125600.0000000,88
SPFB.RTS-6.18,5,20180302,181500,125600.0000000,125620.0000000,125470.0000000,125510.0000000,58
SPFB.RTS-6.18,5,20180302,182000,125570.0000000,125620.0000000,125490.0000000,125520.0000000,32
SPFB.RTS-6.18,5,20180302,182500,125530.0000000,125660.0000000,125420.0000000,125420.0000000,63
SPFB.RTS-6.18,5,20180302,183000,125510.0000000,125920.0000000,125420.0000000,125920.0000000,101
SPFB.RTS-6.18,5,20180302,183500,125930.0000000,126070.0000000,125930.0000000,125960.0000000,40
SPFB.RTS-6.18,5,20180302,184000,126070.0000000,126100.0000000,125950.0000000,125970.0000000,30
SPFB.RTS-6.18,5,20180302,190000,125890.0000000,125920.0000000,125660.0000000,125830.0000000,36
SPFB.RTS-6.18,5,20180302,190500,125820.0000000,125820.0000000,125660.0000000,125790.0000000,44
SPFB.RTS-6.18,5,20180302,191000,125890.0000000,125940.0000000,125880.0000000,125900.0000000,15
SPFB.RTS-6.18,5,20180302,191500,125920.0000000,125920.0000000,125720.0000000,125740.0000000,4
SPFB.RTS-6.18,5,20180302,192000,125720.0000000,125940.0000000,125720.0000000,125940.0000000,5
