<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-6.18,15,20180301,190000,127500.0000000,127560.0000000,127380.0000000,127380.0000000,112
SPFB.RTS-6.18,15,20180301,191500,127500.0000000,127910.0000000,127500.0000000,127630.0000000,139
SPFB.RTS-6.18,15,20180301,193000,127680.0000000,128210.0000000,127680.0000000,128170.0000000,65
SPFB.RTS-6.18,15,20180301,194500,128250.0000000,128430.0000000,128080.0000000,128390.0000000,86
SPFB.RTS-6.18,15,20180301,200000,128140.0000000,128150.0000000,127820.0000000,128150.0000000,54
SPFB.RTS-6.18,15,20180301,201500,128070.0000000,128070.0000000,127590.0000000,127720.0000000,90
SPFB.RTS-6.18,15,20180301,203000,127560.0000000,127790.0000000,127370.0000000,127740.0000000,40
SPFB.RTS-6.18,15,20180301,204500,127740.0000000,127870.0000000,127720.0000000,127850.0000000,48
SPFB.RTS-6.18,15,20180301,210000,127690.0000000,127690.0000000,127230.0000000,127480.0000000,40
SPFB.RTS-6.18,15,20180301,211500,127580.0000000,127580.0000000,127440.0000000,127550.0000000,5
SPFB.RTS-6.18,15,20180301,213000,127550.0000000,127550.0000000,126990.0000000,127260.0000000,133
SPFB.RTS-6.18,15,20180301,214500,127160.0000000,127310.0000000,126800.0000000,126800.0000000,103
SPFB.RTS-6.18,15,20180301,220000,126850.0000000,126850.0000000,126290.0000000,126300.0000000,225
SPFB.RTS-6.18,15,20180301,221500,126350.0000000,126860.0000000,126350.0000000,126830.0000000,69
SPFB.RTS-6.18,15,20180301,223000,126870.0000000,127070.0000000,126850.0000000,126940.0000000,34
SPFB.RTS-6.18,15,20180301,224500,126890.0000000,127030.0000000,126890.0000000,127020.0000000,8
SPFB.RTS-6.18,15,20180301,230000,126960.0000000,127550.0000000,126910.0000000,127530.0000000,121
SPFB.RTS-6.18,15,20180301,231500,127450.0000000,127850.0000000,127450.0000000,127780.0000000,148
SPFB.RTS-6.18,15,20180301,233000,127630.0000000,127630.0000000,127470.0000000,127550.0000000,40
SPFB.RTS-6.18,15,20180301,234500,127630.0000000,128000.0000000,127630.0000000,128000.0000000,31
SPFB.RTS-6.18,15,20180302,100000,127470.0000000,128030.0000000,127370.0000000,128010.0000000,127
SPFB.RTS-6.18,15,20180302,101500,128000.0000000,128010.0000000,127510.0000000,127650.0000000,119
SPFB.RTS-6.18,15,20180302,103000,127660.0000000,127670.0000000,127350.0000000,127400.0000000,197
SPFB.RTS-6.18,15,20180302,104500,127520.0000000,127520.0000000,127270.0000000,127390.0000000,118
SPFB.RTS-6.18,15,20180302,110000,127480.0000000,127750.0000000,127480.0000000,127690.0000000,144
SPFB.RTS-6.18,15,20180302,111500,127560.0000000,127570.0000000,127410.0000000,127420.0000000,68
SPFB.RTS-6.18,15,20180302,113000,127520.0000000,127630.0000000,127400.0000000,127410.0000000,21
SPFB.RTS-6.18,15,20180302,114500,127380.0000000,127660.0000000,127380.0000000,127620.0000000,174
SPFB.RTS-6.18,15,20180302,120000,127640.0000000,127640.0000000,127260.0000000,127260.0000000,119
SPFB.RTS-6.18,15,20180302,121500,127320.0000000,127400.0000000,126950.0000000,126950.0000000,337
SPFB.RTS-6.18,15,20180302,123000,126950.0000000,126950.0000000,126660.0000000,126800.0000000,214
SPFB.RTS-6.18,15,20180302,124500,126840.0000000,126850.0000000,126480.0000000,126480.0000000,113
SPFB.RTS-6.18,15,20180302,130000,126480.0000000,126550.0000000,126410.0000000,126490.0000000,78
SPFB.RTS-6.18,15,20180302,131500,126580.0000000,126750.0000000,126580.0000000,126650.0000000,169
SPFB.RTS-6.18,15,20180302,133000,126670.0000000,126750.0000000,126330.0000000,126410.0000000,65
SPFB.RTS-6.18,15,20180302,134500,126340.0000000,126340.0000000,125610.0000000,125740.0000000,606
SPFB.RTS-6.18,15,20180302,140000,125610.0000000,125940.0000000,125360.0000000,125940.0000000,209
SPFB.RTS-6.18,15,20180302,141500,125940.0000000,126050.0000000,125640.0000000,125840.0000000,320
SPFB.RTS-6.18,15,20180302,143000,125790.0000000,125790.0000000,125500.0000000,125610.0000000,207
SPFB.RTS-6.18,15,20180302,144500,125600.0000000,125600.0000000,125500.0000000,125550.0000000,21
SPFB.RTS-6.18,15,20180302,150000,125560.0000000,125730.0000000,125400.0000000,125690.0000000,111
SPFB.RTS-6.18,15,20180302,151500,125660.0000000,125760.0000000,125610.0000000,125630.0000000,277
SPFB.RTS-6.18,15,20180302,153000,125740.0000000,126020.0000000,125640.0000000,125660.0000000,92
SPFB.RTS-6.18,15,20180302,154500,125730.0000000,125730.0000000,125190.0000000,125190.0000000,113
SPFB.RTS-6.18,15,20180302,160000,125190.0000000,125620.0000000,125190.0000000,125570.0000000,86
SPFB.RTS-6.18,15,20180302,161500,125470.0000000,125490.0000000,125310.0000000,125390.0000000,217
SPFB.RTS-6.18,15,20180302,163000,125400.0000000,125640.0000000,125390.0000000,125480.0000000,53
SPFB.RTS-6.18,15,20180302,164500,125320.0000000,125800.0000000,125320.0000000,125760.0000000,43
SPFB.RTS-6.18,15,20180302,170000,125620.0000000,125670.0000000,125100.0000000,125420.0000000,212
SPFB.RTS-6.18,15,20180302,171500,125470.0000000,125490.0000000,125200.0000000,125270.0000000,50
SPFB.RTS-6.18,15,20180302,173000,125280.0000000,125340.0000000,124680.0000000,124680.0000000,314
SPFB.RTS-6.18,15,20180302,174500,124740.0000000,125160.0000000,124590.0000000,125000.0000000,353
SPFB.RTS-6.18,15,20180302,180000,125060.0000000,125600.0000000,125030.0000000,125600.0000000,342
SPFB.RTS-6.18,15,20180302,181500,125600.0000000,125660.0000000,125420.0000000,125420.0000000,153
SPFB.RTS-6.18,15,20180302,183000,125510.0000000,126100.0000000,125420.0000000,125970.0000000,171
SPFB.RTS-6.18,15,20180302,190000,125890.0000000,125940.0000000,125660.0000000,125900.0000000,95
SPFB.RTS-6.18,15,20180302,191500,125920.0000000,126100.0000000,125720.0000000,126100.0000000,26
SPFB.RTS-6.18,15,20180302,193000,126060.0000000,126380.0000000,125920.0000000,126350.0000000,164
SPFB.RTS-6.18,15,20180302,194500,126210.0000000,126700.0000000,126210.0000000,126640.0000000,223
SPFB.RTS-6.18,15,20180302,200000,126690.0000000,126830.0000000,126460.0000000,126460.0000000,357
SPFB.RTS-6.18,15,20180302,201500,126590.0000000,126590.0000000,126490.0000000,126570.0000000,41
SPFB.RTS-6.18,15,20180302,203000,126640.0000000,126640.0000000,126410.0000000,126600.0000000,43
SPFB.RTS-6.18,15,20180302,204500,126600.0000000,127020.0000000,126600.0000000,126920.0000000,147
SPFB.RTS-6.18,15,20180302,210000,126900.0000000,126900.0000000,126690.0000000,126720.0000000,38
SPFB.RTS-6.18,15,20180302,211500,126750.0000000,126750.0000000,126750.0000000,126750.0000000,14
SPFB.RTS-6.18,15,20180302,213000,126640.0000000,126640.0000000,126310.0000000,126580.0000000,33
SPFB.RTS-6.18,15,20180302,214500,126640.0000000,127000.0000000,126640.0000000,126740.0000000,26
SPFB.RTS-6.18,15,20180302,220000,126910.0000000,126910.0000000,126810.0000000,126880.0000000,61
SPFB.RTS-6.18,15,20180302,221500,126880.0000000,126930.0000000,126870.0000000,126900.0000000,28
SPFB.RTS-6.18,15,20180302,223000,126840.0000000,126910.0000000,126770.0000000,126910.0000000,18
SPFB.RTS-6.18,15,20180302,224500,126960.0000000,127170.0000000,126960.0000000,127000.0000000,181
SPFB.RTS-6.18,15,20180302,230000,126970.0000000,127010.0000000,126850.0000000,126850.0000000,39
SPFB.RTS-6.18,15,20180302,231500,126900.0000000,127070.0000000,126880.0000000,127070.0000000,16
SPFB.RTS-6.18,15,20180302,233000,127000.0000000,127180.0000000,127000.0000000,127110.0000000,66
SPFB.RTS-6.18,15,20180302,234500,127110.0000000,127200.0000000,127080.0000000,127080.0000000,43
SPFB.RTS-6.18,15,20180305,100000,127080.0000000,127340.0000000,126750.0000000,126810.0000000,401
SPFB.RTS-6.18,15,20180305,101500,126740.0000000,127020.0000000,126630.0000000,126690.0000000,199
SPFB.RTS-6.18,15,20180305,103000,126660.0000000,127160.0000000,126660.0000000,126940.0000000,389
SPFB.RTS-6.18,15,20180305,104500,127000.0000000,127080.0000000,126770.0000000,126920.0000000,220
SPFB.RTS-6.18,15,20180305,110000,126880.0000000,127180.0000000,126830.0000000,127110.0000000,258
SPFB.RTS-6.18,15,20180305,111500,127080.0000000,127490.0000000,127080.0000000,127400.0000000,238
SPFB.RTS-6.18,15,20180305,113000,127460.0000000,127640.0000000,127320.0000000,127580.0000000,424
SPFB.RTS-6.18,15,20180305,114500,127620.0000000,127840.0000000,127600.0000000,127690.0000000,291
SPFB.RTS-6.18,15,20180305,120000,127720.0000000,127720.0000000,127500.0000000,127620.0000000,121
SPFB.RTS-6.18,15,20180305,121500,127670.0000000,127800.0000000,127520.0000000,127540.0000000,87
SPFB.RTS-6.18,15,20180305,123000,127520.0000000,127600.0000000,127450.0000000,127480.0000000,57
SPFB.RTS-6.18,15,20180305,124500,127480.0000000,127680.0000000,127470.0000000,127600.0000000,173
SPFB.RTS-6.18,15,20180305,130000,127630.0000000,127800.0000000,127590.0000000,127690.0000000,138
SPFB.RTS-6.18,15,20180305,131500,127720.0000000,127720.0000000,127610.0000000,127610.0000000,60
SPFB.RTS-6.18,15,20180305,133000,127690.0000000,127740.0000000,127480.0000000,127530.0000000,60
SPFB.RTS-6.18,15,20180305,134500,127550.0000000,127660.0000000,127550.0000000,127660.0000000,29
SPFB.RTS-6.18,15,20180305,140000,127660.0000000,127750.0000000,127610.0000000,127750.0000000,132
SPFB.RTS-6.18,15,20180305,141500,127710.0000000,127800.0000000,127640.0000000,127640.0000000,58
SPFB.RTS-6.18,15,20180305,143000,127640.0000000,127640.0000000,127550.0000000,127570.0000000,48
SPFB.RTS-6.18,15,20180305,144500,127590.0000000,127590.0000000,127200.0000000,127210.0000000,408
SPFB.RTS-6.18,15,20180305,150000,127200.0000000,127330.0000000,127160.0000000,127330.0000000,192
SPFB.RTS-6.18,15,20180305,151500,127330.0000000,127360.0000000,127250.0000000,127250.0000000,29
SPFB.RTS-6.18,15,20180305,153000,127300.0000000,127370.0000000,127230.0000000,127290.0000000,28
SPFB.RTS-6.18,15,20180305,154500,127280.0000000,127280.0000000,126960.0000000,126980.0000000,129
SPFB.RTS-6.18,15,20180305,160000,126910.0000000,127130.0000000,126900.0000000,127090.0000000,122
SPFB.RTS-6.18,15,20180305,161500,127090.0000000,127100.0000000,126950.0000000,126950.0000000,91
SPFB.RTS-6.18,15,20180305,163000,126950.0000000,127080.0000000,126920.0000000,126920.0000000,97
SPFB.RTS-6.18,15,20180305,164500,126910.0000000,127080.0000000,126910.0000000,127070.0000000,33
SPFB.RTS-6.18,15,20180305,170000,126910.0000000,127250.0000000,126800.0000000,127180.0000000,223
SPFB.RTS-6.18,15,20180305,171500,127140.0000000,127190.0000000,126990.0000000,127090.0000000,143
SPFB.RTS-6.18,15,20180305,173000,127070.0000000,127140.0000000,126860.0000000,126890.0000000,239
SPFB.RTS-6.18,15,20180305,174500,126960.0000000,127120.0000000,126770.0000000,127080.0000000,258
SPFB.RTS-6.18,15,20180305,180000,127100.0000000,127240.0000000,126900.0000000,126940.0000000,539
SPFB.RTS-6.18,15,20180305,181500,126950.0000000,127360.0000000,126950.0000000,127310.0000000,186
SPFB.RTS-6.18,15,20180305,183000,127310.0000000,127700.0000000,127290.0000000,127700.0000000,220
SPFB.RTS-6.18,15,20180305,190000,127750.0000000,128250.0000000,127750.0000000,128030.0000000,373
SPFB.RTS-6.18,15,20180305,191500,128030.0000000,128500.0000000,127930.0000000,128400.0000000,233
SPFB.RTS-6.18,15,20180305,193000,128400.0000000,128610.0000000,128270.0000000,128610.0000000,113
SPFB.RTS-6.18,15,20180305,194500,128660.0000000,128720.0000000,128550.0000000,128670.0000000,110
SPFB.RTS-6.18,15,20180305,200000,128730.0000000,128730.0000000,128600.0000000,128710.0000000,109
SPFB.RTS-6.18,15,20180305,201500,128660.0000000,128710.0000000,128530.0000000,128590.0000000,99
SPFB.RTS-6.18,15,20180305,203000,128660.0000000,128750.0000000,128610.0000000,128640.0000000,344
SPFB.RTS-6.18,15,20180305,204500,128710.0000000,128800.0000000,128700.0000000,128800.0000000,79
SPFB.RTS-6.18,15,20180305,210000,128770.0000000,128870.0000000,128700.0000000,128760.0000000,94
SPFB.RTS-6.18,15,20180305,211500,128730.0000000,128750.0000000,128670.0000000,128730.0000000,65
SPFB.RTS-6.18,15,20180305,213000,128730.0000000,128970.0000000,128660.0000000,128850.0000000,99
SPFB.RTS-6.18,15,20180305,214500,128870.0000000,128940.0000000,128770.0000000,128910.0000000,131
SPFB.RTS-6.18,15,20180305,220000,128890.0000000,128960.0000000,128850.0000000,128960.0000000,35
SPFB.RTS-6.18,15,20180305,221500,128880.0000000,128920.0000000,128800.0000000,128880.0000000,13
SPFB.RTS-6.18,15,20180305,223000,128970.0000000,129040.0000000,128940.0000000,129040.0000000,123
SPFB.RTS-6.18,15,20180305,224500,129040.0000000,129040.0000000,128930.0000000,128950.0000000,19
SPFB.RTS-6.18,15,20180305,230000,128980.0000000,129020.0000000,128980.0000000,129020.0000000,27
SPFB.RTS-6.18,15,20180305,231500,129030.0000000,129060.0000000,128940.0000000,128940.0000000,41
SPFB.RTS-6.18,15,20180305,233000,128960.0000000,129110.0000000,128940.0000000,129000.0000000,68
SPFB.RTS-6.18,15,20180306,100000,129170.0000000,129460.0000000,129170.0000000,129400.0000000,300
SPFB.RTS-6.18,15,20180306,101500,129440.0000000,129470.0000000,129200.0000000,129270.0000000,94
SPFB.RTS-6.18,15,20180306,103000,129290.0000000,129380.0000000,129230.0000000,129240.0000000,117
SPFB.RTS-6.18,15,20180306,104500,129240.0000000,129280.0000000,129160.0000000,129180.0000000,46
SPFB.RTS-6.18,15,20180306,110000,129130.0000000,129350.0000000,129000.0000000,129280.0000000,199
SPFB.RTS-6.18,15,20180306,111500,129290.0000000,129290.0000000,128830.0000000,128900.0000000,154
SPFB.RTS-6.18,15,20180306,113000,128850.0000000,128970.0000000,128680.0000000,128770.0000000,142
SPFB.RTS-6.18,15,20180306,114500,128750.0000000,128810.0000000,128710.0000000,128800.0000000,151
SPFB.RTS-6.18,15,20180306,120000,128860.0000000,128860.0000000,128530.0000000,128540.0000000,149
SPFB.RTS-6.18,15,20180306,121500,128560.0000000,128770.0000000,128550.0000000,128700.0000000,198
SPFB.RTS-6.18,15,20180306,123000,128620.0000000,129010.0000000,128620.0000000,129010.0000000,365
SPFB.RTS-6.18,15,20180306,124500,128950.0000000,128950.0000000,128710.0000000,128820.0000000,149
SPFB.RTS-6.18,15,20180306,130000,128770.0000000,128860.0000000,128690.0000000,128720.0000000,150
SPFB.RTS-6.18,15,20180306,131500,128720.0000000,128720.0000000,128500.0000000,128670.0000000,122
SPFB.RTS-6.18,15,20180306,133000,128670.0000000,129000.0000000,128670.0000000,128940.0000000,96
SPFB.RTS-6.18,15,20180306,134500,128870.0000000,129240.0000000,128810.0000000,129230.0000000,397
SPFB.RTS-6.18,15,20180306,140000,129180.0000000,129580.0000000,129150.0000000,129420.0000000,999
SPFB.RTS-6.18,15,20180306,141500,129420.0000000,129650.0000000,129340.0000000,129540.0000000,201
SPFB.RTS-6.18,15,20180306,143000,129570.0000000,129630.0000000,129370.0000000,129550.0000000,190
SPFB.RTS-6.18,15,20180306,144500,129550.0000000,129610.0000000,129410.0000000,129530.0000000,336
SPFB.RTS-6.18,15,20180306,150000,129550.0000000,129550.0000000,129330.0000000,129430.0000000,208
SPFB.RTS-6.18,15,20180306,151500,129450.0000000,129680.0000000,129430.0000000,129440.0000000,492
SPFB.RTS-6.18,15,20180306,153000,129430.0000000,129600.0000000,129420.0000000,129580.0000000,443
SPFB.RTS-6.18,15,20180306,154500,129510.0000000,129610.0000000,129420.0000000,129560.0000000,100
SPFB.RTS-6.18,15,20180306,160000,129600.0000000,129620.0000000,129470.0000000,129470.0000000,27
SPFB.RTS-6.18,15,20180306,161500,129560.0000000,129560.0000000,129480.0000000,129540.0000000,15
SPFB.RTS-6.18,15,20180306,163000,129500.0000000,129570.0000000,129460.0000000,129560.0000000,47
SPFB.RTS-6.18,15,20180306,164500,129490.0000000,129510.0000000,129310.0000000,129430.0000000,101
SPFB.RTS-6.18,15,20180306,170000,129360.0000000,129360.0000000,129110.0000000,129200.0000000,244
SPFB.RTS-6.18,15,20180306,171500,129100.0000000,129130.0000000,129000.0000000,129020.0000000,108
SPFB.RTS-6.18,15,20180306,173000,129030.0000000,129100.0000000,128580.0000000,128690.0000000,323
SPFB.RTS-6.18,15,20180306,174500,128700.0000000,128890.0000000,128700.0000000,128780.0000000,192
SPFB.RTS-6.18,15,20180306,180000,128730.0000000,128930.0000000,128340.0000000,128520.0000000,280
SPFB.RTS-6.18,15,20180306,181500,128570.0000000,128790.0000000,128460.0000000,128460.0000000,487
SPFB.RTS-6.18,15,20180306,183000,128480.0000000,128550.0000000,127970.0000000,127990.0000000,800
SPFB.RTS-6.18,15,20180306,190000,127500.0000000,128050.0000000,127110.0000000,127460.0000000,347
SPFB.RTS-6.18,15,20180306,191500,127430.0000000,127700.0000000,126840.0000000,127030.0000000,549
SPFB.RTS-6.18,15,20180306,193000,127010.0000000,127320.0000000,126890.0000000,127310.0000000,336
SPFB.RTS-6.18,15,20180306,194500,127320.0000000,127530.0000000,127320.0000000,127530.0000000,169
SPFB.RTS-6.18,15,20180306,200000,127590.0000000,127640.0000000,127140.0000000,127350.0000000,138
SPFB.RTS-6.18,15,20180306,201500,127250.0000000,127370.0000000,127190.0000000,127230.0000000,65
SPFB.RTS-6.18,15,20180306,203000,127150.0000000,127460.0000000,127140.0000000,127460.0000000,29
SPFB.RTS-6.18,15,20180306,204500,127410.0000000,127580.0000000,127410.0000000,127570.0000000,39
SPFB.RTS-6.18,15,20180306,210000,127600.0000000,127830.0000000,127460.0000000,127720.0000000,82
SPFB.RTS-6.18,15,20180306,211500,127780.0000000,127950.0000000,127780.0000000,127840.0000000,96
SPFB.RTS-6.18,15,20180306,213000,127890.0000000,127940.0000000,127720.0000000,127840.0000000,51
SPFB.RTS-6.18,15,20180306,214500,127730.0000000,127740.0000000,127480.0000000,127560.0000000,34
SPFB.RTS-6.18,15,20180306,220000,127570.0000000,127570.0000000,127500.0000000,127530.0000000,40
SPFB.RTS-6.18,15,20180306,221500,127450.0000000,127640.0000000,127400.0000000,127630.0000000,46
SPFB.RTS-6.18,15,20180306,223000,127590.0000000,127730.0000000,127550.0000000,127600.0000000,59
SPFB.RTS-6.18,15,20180306,224500,127530.0000000,127560.0000000,127390.0000000,127410.0000000,202
SPFB.RTS-6.18,15,20180306,230000,127410.0000000,127410.0000000,127230.0000000,127300.0000000,74
SPFB.RTS-6.18,15,20180306,231500,127300.0000000,127460.0000000,127270.0000000,127400.0000000,101
SPFB.RTS-6.18,15,20180306,233000,127460.0000000,127480.0000000,127300.0000000,127350.0000000,38
SPFB.RTS-6.18,15,20180306,234500,127260.0000000,127260.0000000,127260.0000000,127260.0000000,1
SPFB.RTS-6.18,15,20180307,100000,127220.0000000,127220.0000000,122220.0000000,126610.0000000,1770
SPFB.RTS-6.18,15,20180307,101500,126620.0000000,127040.0000000,126580.0000000,126730.0000000,394
SPFB.RTS-6.18,15,20180307,103000,126740.0000000,127200.0000000,126690.0000000,127160.0000000,431
SPFB.RTS-6.18,15,20180307,104500,127150.0000000,127310.0000000,127010.0000000,127300.0000000,485
SPFB.RTS-6.18,15,20180307,110000,127310.0000000,127370.0000000,123270.0000000,126570.0000000,1100
SPFB.RTS-6.18,15,20180307,111500,126570.0000000,126900.0000000,126540.0000000,126750.0000000,487
SPFB.RTS-6.18,15,20180307,113000,126710.0000000,126780.0000000,126390.0000000,126440.0000000,567
SPFB.RTS-6.18,15,20180307,114500,126490.0000000,126510.0000000,126110.0000000,126110.0000000,347
SPFB.RTS-6.18,15,20180307,120000,126140.0000000,126320.0000000,126080.0000000,126210.0000000,251
SPFB.RTS-6.18,15,20180307,121500,126230.0000000,126270.0000000,125940.0000000,125990.0000000,332
SPFB.RTS-6.18,15,20180307,123000,126020.0000000,126100.0000000,125800.0000000,125800.0000000,160
SPFB.RTS-6.18,15,20180307,124500,125900.0000000,125900.0000000,125710.0000000,125820.0000000,307
SPFB.RTS-6.18,15,20180307,130000,125780.0000000,126120.0000000,125750.0000000,126100.0000000,734
SPFB.RTS-6.18,15,20180307,131500,126090.0000000,126190.0000000,126030.0000000,126060.0000000,262
SPFB.RTS-6.18,15,20180307,133000,126080.0000000,126230.0000000,126070.0000000,126080.0000000,595
SPFB.RTS-6.18,15,20180307,134500,126140.0000000,126150.0000000,126010.0000000,126050.0000000,412
SPFB.RTS-6.18,15,20180307,140000,126070.0000000,126070.0000000,125460.0000000,125490.0000000,1217
SPFB.RTS-6.18,15,20180307,141500,125490.0000000,125570.0000000,125300.0000000,125510.0000000,769
SPFB.RTS-6.18,15,20180307,143000,125530.0000000,125700.0000000,125510.0000000,125550.0000000,607
SPFB.RTS-6.18,15,20180307,144500,125530.0000000,125580.0000000,125500.0000000,125570.0000000,161
SPFB.RTS-6.18,15,20180307,150000,125670.0000000,125970.0000000,125600.0000000,125930.0000000,149
SPFB.RTS-6.18,15,20180307,151500,125960.0000000,126160.0000000,125960.0000000,126160.0000000,132
SPFB.RTS-6.18,15,20180307,153000,126150.0000000,126160.0000000,125980.0000000,125980.0000000,280
SPFB.RTS-6.18,15,20180307,154500,125980.0000000,126120.0000000,125960.0000000,126040.0000000,91
SPFB.RTS-6.18,15,20180307,160000,126050.0000000,126070.0000000,125950.0000000,125990.0000000,404
SPFB.RTS-6.18,15,20180307,161500,125990.0000000,126350.0000000,125900.0000000,126340.0000000,410
SPFB.RTS-6.18,15,20180307,163000,126350.0000000,126390.0000000,126220.0000000,126280.0000000,235
SPFB.RTS-6.18,15,20180307,164500,126210.0000000,126260.0000000,126100.0000000,126260.0000000,261
SPFB.RTS-6.18,15,20180307,170000,126200.0000000,126680.0000000,126050.0000000,126540.0000000,1053
SPFB.RTS-6.18,15,20180307,171500,126560.0000000,126600.0000000,126090.0000000,126090.0000000,343
SPFB.RTS-6.18,15,20180307,173000,126100.0000000,126730.0000000,126080.0000000,126550.0000000,243
SPFB.RTS-6.18,15,20180307,174500,126540.0000000,126600.0000000,126170.0000000,126200.0000000,180
SPFB.RTS-6.18,15,20180307,180000,126200.0000000,126510.0000000,126120.0000000,126400.0000000,180
SPFB.RTS-6.18,15,20180307,181500,126460.0000000,126560.0000000,126320.0000000,126560.0000000,87
SPFB.RTS-6.18,15,20180307,183000,126620.0000000,126850.0000000,126500.0000000,126750.0000000,343
SPFB.RTS-6.18,15,20180307,190000,126900.0000000,127000.0000000,126680.0000000,126680.0000000,353
SPFB.RTS-6.18,15,20180307,191500,126770.0000000,126890.0000000,126530.0000000,126850.0000000,162
SPFB.RTS-6.18,15,20180307,193000,126900.0000000,127260.0000000,126790.0000000,126980.0000000,351
SPFB.RTS-6.18,15,20180307,194500,126950.0000000,126950.0000000,125840.0000000,125840.0000000,390
SPFB.RTS-6.18,15,20180307,200000,125930.0000000,126220.0000000,125880.0000000,125880.0000000,92
SPFB.RTS-6.18,15,20180307,201500,125890.0000000,126000.0000000,125690.0000000,126000.0000000,92
SPFB.RTS-6.18,15,20180307,203000,125840.0000000,126010.0000000,125770.0000000,125880.0000000,98
SPFB.RTS-6.18,15,20180307,204500,125840.0000000,125840.0000000,125570.0000000,125720.0000000,101
SPFB.RTS-6.18,15,20180307,210000,125700.0000000,125790.0000000,125600.0000000,125790.0000000,82
SPFB.RTS-6.18,15,20180307,211500,125810.0000000,126150.0000000,125810.0000000,126120.0000000,112
SPFB.RTS-6.18,15,20180307,213000,126200.0000000,126230.0000000,125970.0000000,125970.0000000,52
SPFB.RTS-6.18,15,20180307,214500,126060.0000000,126130.0000000,125930.0000000,125960.0000000,117
